Cultivated area (hectares),Mixed tillage (Frequency),Other operations(Frequency),Seed(Kg),Seeding(Frequency),Urea chemical fertilizer (kg),Phosphate chemical fertilizer (kg),Potash chemical fertilizer (kg),Micronutrients(Kg),Carrying fertilizer and seeds (kg),Fertilizing(Frequency),Insecticide (liter),herbicide (liter),spraying(Frequency),cultivator(Frequency),Water Consumption(m3),Watering(Frequency),Harvesting(Frequency),Loading and unloading (kg),yield per hectare,Fuel consumption(lit),Electricity Consumption(kwh),Total of Carbon emission(calculated manually)(kg co2-eq),Carbon emission_Cool Farm Tool
2,1,1,295,2,497,380,115,17,1319,1,9,5,6,2,15577,5,2,5344,5344,54,538,4645,2939
1,2,2,157,3,269,190,82,12,692,2,4,2.2,5,1,8743,6,3,2760,2760,27,255,2102,1547
1.5,1,2,244,2,415,271,95,16,1008,3,6,4,4,0,14346,6,1,4018,4018,31,350,4234,2332
3,2,1,429,3,821,629,187,42,1859,3,15,4.5,5,0,26369,6,2,7802,7802,73,632,6601,4605
1.25,1,2,176,1,330,252,85,12,770,1,5,3.3,6,0,11690,3,3,2906,2906,27,352,3072,1911
3,2,2,477,2,693,566,241,26,2024,3,12,9.2,6,1,25944,5,1,7472,7472,81,711,8959,4138
2,1,2,299,1,528,361,167,16,1399,1,9,4.3,4,1,17159,5,2,5651,5651,46,568,4592,3064
1.25,2,1,185,2,327,238,69,12,755,1,6,2.2,6,1,10229,4,2,3598,3598,27,310,2848,1864
2.5,1,2,391,3,673,434,138,31,1741,2,11,4.1,4,0,21916,5,2,5751,5751,65,616,5099,3827
0.75,1,1,121,2,209,135,49,6,497,1,3,1,4,2,7128,6,3,1832,1832,22,167,2125,1172
2,1,2,323,3,538,359,132,16,1319,3,9,4.4,6,2,18001,4,1,5791,5791,52,437,5128,3054
0.5,2,2,71,1,121,100,40,7,326,3,3,1.3,5,1,4376,3,3,1288,1288,12,107,1206,712
2.5,1,1,387,2,685,464,198,19,1532,3,13,5.3,5,0,24848,3,3,6246,6246,69,591,5308,3933
0.5,1,2,76,1,124,98,42,6,307,1,2,1.3,4,1,4876,5,1,1320,1320,11,118,1348,717
0.5,2,1,78,2,129,100,31,7,330,1,2,1.2,5,0,4721,6,2,1180,1180,12,112,1420,736
1.75,2,2,270,1,481,307,109,24,1214,2,7,2.4,6,0,13507,3,3,5051,5051,47,443,3700,2720
3,1,2,422,3,741,570,217,28,1900,2,16,8.8,5,2,25105,4,1,7261,7261,88,857,8311,4492
1,2,1,157,3,259,188,67,11,646,2,4,2.4,6,0,8860,5,1,2451,2451,28,256,2888,1507
2,1,2,298,3,474,355,112,23,1389,1,9,3.6,5,0,14040,3,2,5711,5711,50,554,5673,2805
0.5,1,2,71,2,115,104,35,4,301,2,2,1.3,6,2,4929,6,1,1393,1393,13,129,1377,688
1.5,2,1,228,2,388,322,120,21,937,3,7,2,5,2,13199,4,1,4127,4127,41,339,3941,2221
2,2,1,290,1,528,355,143,24,1368,2,9,5,4,1,15222,4,3,5416,5416,54,450,4874,3032
1.75,2,1,269,1,444,337,144,24,1143,3,10,2.5,5,1,12581,3,2,4619,4619,44,430,4841,2579
1.75,1,1,279,3,473,348,112,21,1162,2,9,4.8,6,2,15377,4,3,4038,4038,48,459,3665,2763
0.75,2,1,108,2,177,138,48,8,465,1,4,1.9,5,2,5887,6,3,1731,1731,17,201,2010,1057
2.5,2,1,383,2,645,530,184,35,1709,2,13,7.2,5,2,19395,6,1,6536,6536,59,631,6726,3777
1.25,1,2,191,2,295,244,100,9,803,1,5,2,5,0,8859,5,1,3390,3390,26,320,3146,1711
3,2,2,482,3,710,572,219,40,1915,1,16,6.2,4,1,26315,3,3,7715,7715,83,631,6326,4172
2,1,2,330,3,530,369,147,20,1266,3,8,6.2,5,0,16241,3,2,5120,5120,42,544,4969,3065
1.25,1,2,182,2,340,245,106,15,841,3,5,3.2,5,1,12063,3,2,3366,3366,29,330,2703,1950
1.75,2,2,264,1,443,368,133,19,1131,3,8,4.5,5,1,15822,6,1,4655,4655,45,499,4526,2627
2.5,1,1,355,1,608,470,142,18,1693,1,12,3.7,5,0,23513,6,3,6866,6866,59,571,5896,3499
1.75,1,2,270,1,415,365,130,17,1073,2,9,3.8,5,0,12732,6,1,4562,4562,49,409,3505,2463
2.5,2,1,376,1,667,485,175,19,1596,3,13,5.6,4,1,24494,6,1,5764,5764,70,722,6819,3930
0.75,1,2,121,1,190,150,53,8,450,1,3,2.3,5,0,6851,4,3,1914,1914,18,178,1875,1103
0.5,1,1,71,1,118,102,39,5,346,2,2,0.8,6,2,3886,3,2,1211,1211,11,110,1430,677
1.25,1,1,187,1,338,242,90,14,873,1,5,3.6,4,0,12085,6,2,3074,3074,26,298,2837,1919
1.25,2,1,198,1,334,230,106,17,865,3,5,2.5,6,2,10698,3,3,3529,3529,33,350,2760,1933
0.5,2,1,77,2,139,96,34,6,329,3,2,1,5,0,3643,4,2,1234,1234,12,131,1193,788
3,1,2,482,2,708,612,179,38,1899,1,12,4.9,5,1,28442,6,3,8126,8126,62,815,8469,4129
3,2,1,478,1,767,602,221,37,1927,1,13,7.5,4,0,29460,6,2,8456,8456,65,788,8083,4449
1.25,2,1,196,1,326,232,103,16,774,1,5,3.5,4,2,10622,5,2,3024,3024,33,308,2850,1891
0.5,1,2,76,2,136,99,40,6,339,1,3,1.3,4,2,4445,5,3,1162,1162,14,107,1279,786
0.75,2,2,108,1,186,156,49,6,501,2,3,1.1,4,2,6790,5,1,1954,1954,22,197,2201,1088
1.75,2,2,285,2,422,298,110,20,1096,2,8,2.4,4,1,12839,6,2,4586,4586,47,408,4600,2445
1.5,2,1,245,2,417,299,111,12,953,2,6,4.1,6,1,14186,4,2,3597,3597,44,429,3367,2430
1.75,2,2,252,3,407,333,147,19,1194,2,8,2.3,4,0,12935,5,2,4054,4054,42,478,3962,2406
1.25,1,2,195,2,331,218,72,10,785,2,6,3.8,4,1,12404,3,2,3284,3284,27,267,3472,1885
1.75,2,2,278,1,464,373,131,23,1108,3,9,3.3,6,0,13953,5,3,5025,5025,48,496,4185,2721
1.5,2,2,236,1,388,284,115,16,1044,3,8,3.5,6,1,13535,3,1,4087,4087,37,391,4374,2269
1.25,2,1,200,2,338,233,99,11,780,3,6,3.4,6,1,10394,4,2,2922,2922,28,307,3477,1939
2,2,2,288,3,550,350,160,19,1352,3,9,5.9,6,2,18750,4,2,4898,4898,53,513,4683,3180
1.25,2,1,181,3,332,227,83,10,831,1,6,3.1,6,2,9393,3,1,3046,3046,30,263,2598,1886
2.5,2,2,412,1,583,465,149,20,1515,1,11,5.1,4,1,21413,5,3,6353,6353,56,609,7435,3409
0.75,1,1,112,2,177,138,61,8,475,1,3,2,5,1,5704,4,3,2083,2083,18,172,1927,1036
1.5,1,1,246,3,394,307,92,12,922,1,7,3.2,4,0,10859,4,3,3900,3900,37,389,3057,2277
3,1,1,484,3,792,512,247,41,1988,2,16,6,6,0,25193,5,2,7592,7592,72,768,7227,4578
0.5,1,1,75,2,139,90,34,4,343,3,2,0.7,5,2,4822,6,2,1329,1329,11,116,1225,772
2,2,2,302,3,492,353,112,27,1319,1,8,5.9,4,2,15930,4,3,5144,5144,53,465,5225,2874
0.5,2,1,73,1,131,91,33,5,340,3,3,1.4,4,2,3710,3,1,1293,1293,14,132,1189,777
3,1,1,466,1,802,530,201,34,2094,1,13,7.3,5,2,25914,4,3,7073,7073,80,632,7686,4557
2.5,1,2,352,2,589,440,208,26,1649,1,10,3.5,5,2,20599,5,2,6839,6839,57,670,6642,3439
0.5,1,1,76,2,128,103,40,6,309,3,2,1,6,1,4452,6,2,1345,1345,14,136,1391,749
0.5,2,1,71,3,132,87,37,6,342,1,2,0.9,6,1,4478,4,2,1184,1184,14,141,1166,767
2,2,1,290,3,486,342,134,27,1277,1,10,4,4,0,18969,4,1,4618,4618,49,483,5275,2839
0.75,1,1,112,1,201,128,44,7,458,3,4,1.1,5,1,6588,5,3,1982,1982,18,158,1664,1131
0.5,2,2,70,1,128,104,32,5,327,2,2,1.2,4,2,3933,3,1,1239,1239,11,112,1323,729
1,2,2,154,2,241,195,68,12,607,3,4,1.4,4,1,7008,3,3,2432,2432,29,286,2124,1428
3,2,2,480,3,694,599,251,34,2061,3,14,6.2,6,1,27733,4,1,8112,8112,88,808,6565,4194
1,2,2,156,2,267,208,85,12,671,2,4,3,6,2,7614,3,3,2403,2403,30,251,2336,1560
1,1,2,161,2,267,213,76,11,628,1,5,2.5,5,1,9171,4,1,2857,2857,29,222,2890,1544
1.5,2,1,223,1,390,283,101,13,910,3,7,4.3,6,1,11466,4,1,4140,4140,30,431,3510,2278
2.5,2,1,396,2,644,470,178,33,1657,2,13,5.3,6,2,22262,6,1,6849,6849,53,724,5308,3768
1.25,1,2,204,1,323,240,93,12,864,3,6,2.5,5,0,10140,6,2,3476,3476,35,276,3326,1861
1.75,1,1,287,2,489,314,117,13,1130,2,9,5.1,4,1,13734,3,3,4750,4750,37,391,4032,2767
1.75,1,2,281,1,450,308,125,13,1064,2,7,3.6,6,2,16731,4,2,4504,4504,40,379,5173,2546
1.5,1,2,232,1,418,267,87,19,1050,3,5,3,5,1,14296,5,2,4140,4140,36,336,3489,2325
1.25,2,2,194,3,295,248,73,16,811,1,6,3.6,6,1,11637,5,1,3036,3036,37,322,3719,1782
0.5,1,2,71,3,137,95,39,6,335,2,2,1,5,0,4517,6,1,1175,1175,13,125,1078,780
2,1,1,320,1,514,392,163,23,1314,2,9,6,6,0,14849,5,3,4785,4785,52,543,5769,3035
2,2,1,328,3,529,413,132,15,1311,2,9,3.1,5,1,17291,6,1,5731,5731,58,472,5843,3034
2.5,2,2,367,3,605,426,205,23,1685,2,10,5,5,0,23136,5,2,6572,6572,56,559,5062,3472
2.5,1,1,366,3,681,440,150,32,1708,2,12,5.9,4,1,23334,4,1,7045,7045,50,679,5442,3894
1.5,2,1,225,2,394,282,105,17,958,3,7,2.6,5,0,11291,5,2,3939,3939,30,398,3153,2250
1.75,2,2,266,2,444,328,107,18,1134,1,7,2.3,5,0,12500,6,1,4243,4243,38,417,3510,2511
0.5,2,1,72,3,120,100,32,6,306,3,3,1.4,4,0,4235,4,1,1414,1414,11,111,1434,707
0.75,1,1,106,1,205,144,54,6,506,1,3,2.2,4,0,5739,4,1,1992,1992,19,182,1986,1174
2,1,2,309,3,525,383,136,19,1248,2,9,4.4,6,2,19402,6,3,5029,5029,55,469,4696,3025
1.5,2,1,221,2,408,257,83,18,946,1,7,3.4,5,1,14820,6,1,4130,4130,33,429,4388,2349
0.75,1,2,112,3,175,152,60,10,514,2,4,1.1,6,0,6950,6,3,1738,1738,16,168,1961,1017
2.5,2,1,360,1,586,471,147,27,1685,3,14,4.3,5,2,17592,6,2,6997,6997,54,604,5944,3434
1.25,1,2,179,3,302,237,82,14,805,1,7,3.4,5,2,9005,4,3,2940,2940,25,347,3610,1798
1.25,2,1,203,1,343,237,91,13,825,3,5,3.1,5,0,10529,6,3,3592,3592,29,337,3571,1963
1.25,1,2,194,3,328,264,106,11,830,3,5,3.6,6,1,9632,4,2,3165,3165,32,288,2833,1890
1,1,2,154,3,263,180,59,10,692,2,5,1.7,6,1,8309,4,3,2799,2799,22,237,2701,1494
3,1,1,459,3,745,544,182,38,1931,3,14,4.8,5,2,29041,3,3,7395,7395,74,764,7388,4322
0.75,2,1,113,2,183,135,51,8,513,1,4,1.7,6,1,7087,4,3,2014,2014,22,212,1798,1103
1.5,2,1,214,2,389,289,108,18,937,3,7,4,4,0,11218,3,3,3581,3581,44,342,4452,2265
0.75,2,2,119,1,183,156,53,7,518,1,4,1.9,5,2,6160,3,1,2154,2154,16,175,2045,1069
3,2,1,444,2,765,518,184,40,2045,3,14,8.2,4,0,23809,6,2,6956,6956,77,643,7730,4410
2.5,1,1,409,3,639,485,184,33,1704,1,11,6.8,5,0,24944,6,2,6398,6398,51,542,6295,3645
3,2,2,466,3,694,592,243,39,1852,3,13,5.9,6,2,29059,5,3,8010,8010,64,833,6967,4116
1.75,2,1,275,3,480,329,98,20,1127,1,9,4.4,5,0,16925,4,1,4496,4496,37,399,4066,2718
1.5,1,2,230,3,365,278,119,13,903,2,8,2.1,4,2,14743,6,3,4212,4212,30,373,3291,2111
1.25,1,1,195,1,318,227,95,17,835,1,6,3.4,5,0,9043,3,1,3218,3218,29,359,2784,1878
1.75,1,2,255,3,416,328,99,24,1173,1,9,4,4,0,15694,6,1,4254,4254,46,407,5227,2454
0.75,2,1,116,3,194,134,47,7,491,1,3,1.7,5,0,5411,6,1,2027,2027,22,184,2020,1125
3,1,2,457,3,691,612,244,31,1950,3,13,4.9,5,2,25412,5,3,6981,6981,69,672,7984,4015
1.25,2,1,202,1,328,239,79,9,805,3,6,2.1,6,2,11124,3,1,3030,3030,37,314,3525,1902
1.5,2,1,214,2,390,273,116,18,939,3,7,3.3,5,0,14049,5,2,4036,4036,37,368,3586,2250
1,1,2,140,2,268,192,79,10,667,2,4,2.3,5,1,7997,6,3,2836,2836,26,253,2712,1539
1.5,2,1,237,2,416,308,93,21,990,1,8,2.2,6,0,11677,3,3,3932,3932,44,422,3602,2412
2,1,2,293,3,523,369,162,27,1281,2,11,3.8,4,0,17550,5,1,5153,5153,51,514,5847,3042
0.5,2,1,74,2,133,86,33,5,312,3,2,0.7,5,0,3584,3,2,1224,1224,11,119,1155,746
2.5,1,2,404,2,689,467,183,20,1611,1,12,7.4,4,2,18016,6,1,5906,5906,61,670,5013,3989
3,1,1,456,2,784,562,252,23,1908,3,14,3.9,4,1,27544,4,1,7445,7445,69,672,7357,4428
0.5,1,1,82,3,124,89,28,5,315,3,2,0.8,6,0,4538,4,3,1348,1348,13,107,1311,706
1,1,1,158,1,267,190,59,13,694,1,5,1.4,4,1,7958,6,3,2512,2512,29,283,2552,1555
1,2,2,146,2,271,183,73,14,621,1,4,3.1,5,0,8215,6,3,2316,2316,29,279,2791,1588
1,2,1,147,2,253,200,67,10,672,2,5,1.7,6,2,7669,4,1,2871,2871,29,263,2334,1487
3,1,1,443,3,724,595,188,39,1827,2,12,5.1,6,1,24889,6,1,8229,8229,72,815,7797,4234
0.5,2,1,73,1,126,87,29,6,347,3,2,1.2,6,2,3585,3,3,1189,1189,15,128,1005,739
0.5,2,1,74,1,134,90,33,5,346,1,2,1.1,4,0,4059,6,2,1417,1417,13,126,1074,767
0.75,1,1,116,1,193,156,63,9,485,2,4,1.1,6,2,5412,5,1,1868,1868,20,201,2189,1129
1.5,2,2,237,2,414,273,110,14,927,1,6,4.4,4,2,11790,6,2,3905,3905,41,423,3788,2406
1.25,1,2,178,3,302,264,79,16,844,3,5,3.6,5,1,9348,3,1,3329,3329,33,316,3115,1788
2,2,1,324,2,481,357,125,15,1253,1,7,4.5,5,2,18800,4,3,5536,5536,46,551,5584,2817
0.5,2,2,80,2,130,88,39,4,307,3,3,1,6,1,3663,3,3,1211,1211,15,114,1026,759
1,1,2,155,2,230,207,84,10,617,3,4,2.2,4,2,7700,3,1,2344,2344,20,258,2726,1352
3,1,2,432,3,827,536,198,25,2067,2,14,7.7,6,2,23203,4,3,7066,7066,74,827,6711,4775
0.75,1,2,118,1,182,133,63,9,463,3,3,1.5,6,2,7348,4,2,1943,1943,18,207,1782,1069
2,1,2,282,1,534,348,148,15,1386,1,9,5.2,5,2,16632,5,3,5277,5277,54,422,5075,3048
0.5,2,1,79,1,129,101,32,5,311,2,2,0.9,5,1,4476,5,2,1223,1223,14,115,1099,739
1.25,2,1,192,1,316,248,74,17,828,3,5,2.6,5,1,10586,5,2,3459,3459,37,286,2526,1829
0.75,1,2,120,1,177,155,59,10,488,3,4,1.1,5,1,5291,4,2,2152,2152,22,162,1720,1041
3,1,2,478,2,787,555,230,38,1962,2,12,6.7,6,0,23559,3,2,8613,8613,88,829,7027,4604
0.75,2,1,115,1,201,138,49,6,493,1,3,2.1,6,1,6665,3,3,1961,1961,15,190,2049,1145
1.25,1,1,200,1,294,245,71,15,752,1,6,2.2,6,1,10478,3,2,2939,2939,30,266,2589,1702
3,1,1,465,3,706,625,207,36,1860,3,13,6.7,5,2,21860,3,1,6990,6990,68,843,6888,4198
1.5,1,2,240,2,414,282,119,18,955,1,5,3.5,4,1,11925,3,1,3522,3522,39,379,3648,2352
1.25,2,1,182,3,332,250,81,10,801,3,5,3,4,0,10625,6,1,3032,3032,33,314,3616,1912
1.25,2,1,196,3,298,213,79,16,787,2,6,2.6,6,1,9638,6,1,2968,2968,31,318,2603,1756
0.5,1,2,76,1,137,105,37,6,318,2,3,0.9,5,1,4813,6,2,1365,1365,11,140,1246,792
2.5,1,1,409,2,684,444,200,20,1670,3,9,6.4,5,0,20206,4,2,6534,6534,56,655,5558,3893
0.75,1,2,113,1,197,152,63,10,509,3,4,1.7,4,1,5277,3,2,2043,2043,15,170,1690,1124
1,1,2,153,1,277,186,80,7,683,3,4,2.1,6,2,8403,5,1,2623,2623,20,269,2679,1567
3,2,2,442,1,816,521,236,37,2041,2,11,6.5,5,2,22541,4,1,7076,7076,68,846,6432,4665
1,1,2,155,2,233,207,58,13,646,2,4,2.5,6,2,7848,3,3,2542,2542,28,260,2386,1393
2,2,1,282,1,507,377,121,25,1297,1,10,3.9,4,2,18887,5,3,5343,5343,45,520,4538,2941
3,2,1,495,1,832,580,241,21,2023,2,12,8.8,4,2,29545,3,3,7871,7871,73,786,7658,4777
1.25,1,2,198,1,338,227,89,9,757,3,5,3.4,4,2,10533,3,1,3057,3057,33,284,3681,1928
3,1,1,483,2,814,586,248,36,2047,1,12,5.2,4,0,23438,3,1,8359,8359,61,832,8374,4624
2.5,2,1,406,1,584,534,154,18,1554,1,10,4.5,6,1,19498,3,1,6439,6439,52,659,6463,3412
3,1,2,450,3,742,594,189,21,2034,2,14,8.1,4,0,22942,6,2,7949,7949,65,663,8984,4284
1,2,2,162,2,270,176,64,8,661,2,5,1.9,6,2,9367,3,3,2674,2674,23,246,2363,1538
1.25,1,2,177,3,288,242,76,14,799,1,7,1.9,6,2,9846,5,1,2970,2970,35,301,2710,1716
0.75,1,1,110,3,206,128,50,8,506,1,4,2,5,1,5725,5,1,1915,1915,20,204,1823,1200
1,1,2,163,2,248,195,58,9,612,3,4,1.7,4,1,9466,4,3,2335,2335,24,224,2963,1415
0.75,2,1,116,1,208,152,56,6,461,1,4,2.2,5,0,6807,3,2,2005,2005,20,205,1921,1216
1.5,2,2,233,1,352,264,123,14,1030,1,6,2.7,6,0,14656,4,2,3740,3740,42,401,3730,2091
1.25,1,1,182,3,330,240,83,17,798,1,5,1.7,6,2,8955,5,2,3188,3188,36,280,2724,1871
0.75,2,1,114,1,192,151,43,7,461,2,3,1.4,5,0,6281,3,3,1810,1810,17,211,1504,1111
1,1,1,158,3,256,176,81,7,652,1,4,1.7,5,1,8584,5,2,2650,2650,24,220,2282,1450
1,2,1,162,2,239,189,81,14,673,1,4,2.1,5,2,7900,6,1,2705,2705,22,244,2169,1388
2,2,2,280,1,478,410,165,25,1304,3,9,4.6,4,2,17204,3,2,5332,5332,50,563,5357,2856
1,1,1,142,2,262,202,57,7,638,1,4,2.9,6,1,9290,4,2,2847,2847,24,271,2354,1524
3,1,2,468,3,719,605,240,24,1913,1,13,5.1,5,0,28843,6,2,7286,7286,74,696,8372,4173
1.5,1,2,217,3,396,316,103,16,956,2,6,4.4,6,2,11056,4,3,3836,3836,39,359,3002,2287
1,2,2,143,3,261,172,69,9,645,1,5,1.6,6,2,9285,5,2,2384,2384,20,286,2855,1504
2.5,2,2,403,3,671,496,205,31,1561,2,9,5.9,4,0,18945,6,3,6415,6415,62,697,6937,3871
2,1,1,303,2,465,369,146,18,1355,1,9,5.9,6,1,19826,4,3,4911,4911,45,476,4944,2751
0.75,1,2,108,1,197,149,54,10,519,2,3,1.5,5,2,6602,6,1,1986,1986,17,168,1550,1113
1.5,1,2,234,3,387,281,103,19,1018,1,7,2.3,4,0,13298,5,1,3988,3988,38,340,3946,2207
3,1,2,473,1,690,575,247,34,2030,2,14,4.4,6,1,25887,5,3,8045,8045,89,792,6445,4138
1.5,2,1,220,3,388,286,103,20,926,2,6,2,4,0,13824,3,1,4046,4046,35,359,3559,2197
3,2,1,483,2,835,563,229,23,2028,1,11,5.4,4,1,29024,5,2,8477,8477,62,695,8691,4637
0.75,1,2,118,3,189,153,50,6,509,3,4,2.2,6,0,5634,6,3,1979,1979,15,200,1671,1111
3,1,1,438,2,735,579,190,32,1844,3,12,4.6,5,1,22377,5,1,7377,7377,82,668,6357,4226
2,1,1,287,1,505,374,170,26,1245,2,8,4.7,5,2,17179,4,2,5640,5640,43,471,4141,2894
1,1,2,145,2,278,195,60,8,662,1,5,1.5,5,0,9103,4,3,2701,2701,23,244,2978,1567
1.75,2,2,264,1,472,334,101,17,1119,1,9,3.4,4,1,12601,3,1,4176,4176,37,501,4219,2721
3,2,2,443,2,741,627,212,33,2097,3,13,8.9,5,2,21759,4,3,7914,7914,88,640,6020,4345
0.75,2,1,123,3,191,135,49,8,460,2,3,1.9,5,2,6848,6,2,1779,1779,18,190,1536,1106
3,1,2,456,3,782,643,168,31,1903,2,13,9.2,5,0,28608,4,2,8035,8035,82,728,6404,4562
0.5,1,1,78,2,125,93,34,7,334,2,3,1.5,6,2,4822,3,2,1221,1221,11,136,1163,745
1,1,1,149,2,265,175,57,9,665,3,5,3,4,0,8628,3,3,2807,2807,26,260,2020,1549
1.5,2,2,217,2,352,295,96,18,1039,1,5,2.7,5,2,11549,4,3,4308,4308,41,379,4278,2063
0.75,2,2,110,2,176,153,51,9,494,3,4,1.8,6,1,7418,5,3,2121,2121,20,199,2137,1061
3,2,2,458,3,747,591,212,23,1937,3,16,4,4,0,23386,5,1,7154,7154,80,834,6720,4404
0.75,1,1,114,3,182,147,51,6,491,1,4,1.9,5,0,5508,6,1,1838,1838,19,169,2002,1070
2,2,2,292,1,506,399,134,27,1387,3,8,3,5,0,14308,5,2,5665,5665,56,542,5824,2947
1.5,2,1,241,2,375,268,89,17,906,1,7,2.2,4,0,11853,5,2,4320,4320,45,412,3522,2209
1.75,2,2,267,1,429,337,115,14,1198,1,8,3.9,5,1,12257,3,2,4282,4282,45,442,3815,2518
3,2,1,453,1,822,614,203,29,1846,1,15,4.3,4,2,21152,5,2,8021,8021,67,840,8490,4699
1.25,2,2,200,2,308,263,69,10,778,3,6,1.9,4,0,10945,4,2,3116,3116,26,289,2631,1761
1.5,1,1,225,1,383,321,117,20,901,3,6,2.2,4,2,12590,3,2,3931,3931,34,394,3765,2197
1.5,1,1,218,1,360,277,118,19,924,2,8,2.4,5,1,12143,4,3,3912,3912,42,381,4118,2134
1.5,2,2,210,3,355,293,107,11,912,3,7,3.7,6,2,11655,6,2,4024,4024,35,366,3940,2092
1,2,1,145,1,266,197,81,9,641,2,4,1.7,6,0,8770,5,2,2804,2804,20,212,2310,1480
0.75,1,2,116,1,178,153,44,10,522,3,3,2.1,6,0,6428,4,1,1961,1961,15,163,1529,1027
1,2,1,161,1,270,192,59,10,610,3,4,1.7,6,1,8175,5,1,2703,2703,28,251,2661,1541
1.75,1,2,258,1,454,301,104,13,1071,2,8,2.6,5,0,13991,4,1,5017,5017,36,460,4997,2587
2,1,2,297,3,486,371,151,25,1275,2,8,5.7,4,0,16865,3,2,5276,5276,47,546,4524,2875
1.75,1,2,270,2,453,365,113,15,1099,1,8,2.4,5,1,13660,4,1,4320,4320,49,440,4399,2615
0.75,2,2,119,3,173,153,52,7,516,1,3,1.9,4,0,5685,5,1,1729,1729,22,181,1931,1034
3,1,1,482,2,755,559,183,22,1872,2,14,4.2,6,2,25726,4,2,8482,8482,75,719,6287,4337
1.25,1,1,177,2,297,224,93,15,842,3,6,2.3,4,1,8910,3,2,3552,3552,30,263,3015,1716
1.5,2,2,221,2,365,286,122,21,992,1,6,4.5,5,1,14452,5,3,4009,4009,42,414,4292,2188
0.75,1,1,124,1,191,146,63,6,478,2,3,1.6,5,1,5419,3,3,1850,1850,19,170,1975,1096
1.25,2,2,197,3,323,223,98,11,833,2,5,2.2,6,2,11752,5,1,2899,2899,35,301,3509,1857
0.5,2,2,76,2,138,105,38,5,340,2,2,1.4,4,1,4563,3,2,1346,1346,12,124,1316,788
0.5,2,2,78,2,129,100,32,4,304,1,3,1,5,0,4643,6,3,1389,1389,10,145,1142,756
0.75,2,2,113,1,175,136,43,9,451,3,3,2.2,4,1,6192,6,1,1974,1974,16,158,1900,1014
1.5,2,2,238,2,369,303,127,18,1040,2,6,3,5,0,14667,6,3,3833,3833,33,403,4211,2149
3,2,2,456,1,771,637,248,41,2081,1,14,7.2,4,1,29224,3,2,8469,8469,83,747,7968,4513
1.75,2,2,273,2,485,302,135,14,1206,1,9,4.3,4,1,16504,6,1,4091,4091,36,464,3673,2773
2,1,2,284,2,555,397,141,27,1270,1,8,5.3,4,2,15816,6,2,5618,5618,42,534,5886,3159
1.75,2,1,279,3,485,345,136,15,1084,3,9,4.5,4,2,13102,5,1,4223,4223,42,390,3792,2758
0.5,2,2,76,2,119,87,33,5,339,2,2,1.2,6,1,4741,6,1,1356,1356,10,106,1390,681
3,2,2,477,3,786,640,221,36,1878,1,13,4.2,5,0,28016,5,3,7998,7998,79,869,8472,4570
1,1,2,149,2,242,209,80,10,616,1,4,3,5,2,7864,6,1,2735,2735,28,216,2006,1421
0.5,1,1,80,2,132,88,40,4,333,3,2,1.4,4,0,3886,3,1,1318,1318,14,126,1399,767
1.25,1,2,190,1,306,255,81,13,759,2,6,2.4,6,0,12241,5,2,3332,3332,34,329,2933,1808
1.75,1,2,248,3,428,348,108,17,1062,3,6,2.7,5,0,13046,5,3,4141,4141,40,474,4757,2472
2.5,2,2,398,1,693,426,212,28,1507,3,11,7.6,4,0,21322,6,3,6059,6059,54,717,6569,4004
1.25,2,1,202,3,306,241,91,11,811,1,5,3.3,4,1,10411,3,2,3536,3536,35,352,2893,1826
1,2,2,144,2,254,192,84,7,622,1,5,2.8,6,1,7544,5,2,2499,2499,25,270,2785,1503
1.5,1,2,245,2,419,292,122,14,942,3,6,4.2,4,0,12302,5,3,3974,3974,35,370,4309,2382
1.25,2,1,187,1,291,267,87,13,769,1,6,2.3,6,0,11938,5,1,3570,3570,35,264,2957,1708
1,2,1,148,1,250,209,58,8,676,2,5,2.7,5,0,9870,4,1,2469,2469,27,216,2325,1459
3,1,1,427,3,691,543,246,40,1836,3,14,4.9,5,1,21225,4,3,8541,8541,78,820,6179,4128
2,1,1,316,1,516,361,110,17,1333,2,9,3.2,5,0,17326,4,2,5172,5172,51,466,4572,2945
1,2,1,162,1,262,181,83,13,641,3,5,1.8,5,0,8242,3,1,2564,2564,25,269,2325,1521
2.5,2,2,384,2,614,532,163,27,1715,3,12,3.8,6,1,22033,5,1,7099,7099,55,676,5735,3579
1.75,2,2,264,2,459,335,105,23,1209,1,7,5.4,5,0,15154,3,3,4693,4693,39,506,4311,2682
1,1,2,160,3,274,194,78,11,624,3,5,2.8,6,1,8013,6,1,2592,2592,26,254,2628,1587
2,1,1,292,1,543,398,139,25,1361,2,9,5.2,5,1,16430,6,1,5606,5606,45,440,5843,3073
3,1,2,477,1,778,625,175,24,1962,1,12,6.2,5,1,24649,4,1,7167,7167,70,770,7629,4467
3,2,2,434,3,824,629,199,29,1943,3,14,7.1,4,0,22436,3,3,8588,8588,73,858,6663,4772
2.5,2,1,409,3,653,528,164,31,1608,1,13,7.5,4,1,22761,4,2,6781,6781,52,654,6362,3807
2,2,2,286,1,499,354,114,18,1228,1,7,4.6,4,1,18378,4,1,5437,5437,42,548,5686,2884
2.5,2,2,365,1,629,509,195,28,1544,2,12,5.7,4,2,22126,3,2,6800,6800,71,625,5350,3702
0.75,1,2,111,3,196,130,47,7,455,1,3,1.9,5,0,7235,5,1,2061,2061,15,184,1524,1115
