Cultivated area (hectares),Mixed tillage (Frequency),Other operations(Frequency),Seed(Kg),Seeding(Frequency),Urea chemical fertilizer (kg),Phosphate chemical fertilizer (kg),Potash chemical fertilizer (kg),Micronutrients(Kg),Carrying fertilizer and seeds (kg),Fertilizing(Frequency),Insecticide (liter),herbicide (liter),spraying(Frequency),cultivator(Frequency),Water Consumption(m3),Watering(Frequency),Harvesting(Frequency),Loading and unloading (kg),yield per hectare,Fuel consumption(lit),Electricity Consumption(kwh),Total of Carbon emission(calculated manually)(kg co2-eq),Carbon emission_Cool Farm Tool
3,2,2,299,3,333,127,6,2,835,1,2.5,8.3,2,1,14040,2,2,5957,5957,212,17966,27520,12044
1,1,1,92,1,117,45,4,2,214,3,0.5,2.3,2,1,4853,2,1,1611,1611,68,9336,8943,5830
1.75,2,1,204,3,168,95,5.6,6,366,3,2.2,4.1,2,2,8142,4,2,3560,3560,94,12616,15872,7966
0.75,1,2,82,1,82,46,0.7,5,153,1,0.6,1.8,1,1,3540,3,1,1511,1511,40,4640,6923,3041
1,1,1,113,2,117,66,2.8,10,276,1,1.4,1.9,1,1,4599,2,2,1779,1779,70,6595,9253,4361
0.75,2,1,72,3,70,34,3.7,9,167,2,0.8,1.2,2,1,3422,3,1,1611,1611,40,4443,6724,2873
2.5,2,2,221,3,275,166,3.8,17,540,2,1.9,5.3,1,2,12559,4,1,5154,5154,170,16412,22983,10758
2.5,2,1,272,3,262,114,9.7,32,643,2,3.2,6.3,2,2,11462,2,2,5220,5220,178,16868,23202,10998
2.5,1,1,309,3,312,117,0.4,23,589,2,3.1,6.9,2,2,11874,2,1,4433,4433,159,21562,22455,13708
0.75,2,2,94,1,71,36,1.8,8,194,3,0.9,1.8,1,2,3449,4,1,1339,1339,52,6282,6899,3918
2,2,2,172,1,188,132,1.1,2,477,3,1.9,5.6,2,2,9284,4,1,3747,3747,108,17194,18002,10596
2.5,2,1,232,2,235,103,0.1,27,689,2,2.6,5.4,2,1,12492,2,2,4162,4162,125,13789,23129,9026
1.25,2,1,139,2,118,53,0.2,16,264,1,1.6,2.5,2,1,6357,2,2,2676,2676,90,9833,11362,6188
2,1,2,184,2,237,136,5.3,8,525,3,2,3,2,1,9937,4,1,3582,3582,103,13546,18470,8792
1.75,2,2,178,1,167,75,2.1,17,369,2,2.5,3.7,2,2,7441,4,2,2869,2869,111,16258,15641,9976
1.5,2,1,187,3,156,98,6.2,7,377,1,0.9,2.5,2,2,7376,4,2,2601,2601,95,13859,13518,8545
0.75,1,2,94,3,70,31,1.2,8,192,1,0.9,1.9,2,2,3650,3,1,1583,1583,48,6624,6738,4087
0.5,1,1,48,1,59,27,1.1,2,140,2,0.4,0.9,2,2,2572,2,2,803,803,33,2896,4645,1955
1,1,2,102,2,106,43,4.1,8,262,1,0.7,1.8,1,2,5510,3,1,1727,1727,56,6531,9012,4222
1.75,1,2,209,1,197,71,1.8,3,430,2,1.1,3.7,2,2,9798,3,2,3758,3758,111,12338,15592,7979
1.25,1,2,144,1,116,83,3.1,15,256,1,0.9,2.5,2,1,5800,4,2,2428,2428,74,9165,11625,5763
1.75,1,1,226,3,206,74,1.6,5,473,3,2.3,4.6,1,1,8904,2,1,3331,3331,126,9928,15985,6793
1,1,2,114,1,107,61,4.8,13,248,3,0.9,2.7,2,1,4830,3,1,2103,2103,61,5902,9180,3921
1.5,1,1,133,3,148,100,0.2,11,328,2,0.8,4,1,2,7250,3,2,2881,2881,97,10925,13562,6954
1.5,2,1,181,3,145,84,6.6,4,315,2,1.1,3.6,2,1,8363,4,2,2675,2675,85,8124,13546,5387
1,2,1,111,1,109,59,1,9,235,3,0.7,2.2,2,2,4802,3,1,1688,1688,67,5661,9238,3808
2,2,1,191,1,191,98,7.7,29,513,3,2.7,5.6,2,1,9516,2,1,3785,3785,139,18718,18339,11536
1.25,2,1,124,3,128,71,3.4,12,337,2,1.3,3.2,1,1,6118,2,1,2032,2032,86,8980,11376,5770
0.5,1,1,58,2,52,30,0.3,0,124,1,0.3,0.8,1,1,2546,2,1,850,850,32,3520,4630,2255
1.75,1,1,210,1,166,92,5.4,6,502,2,1.8,3.9,2,1,8091,2,2,3607,3607,113,16420,16050,10062
1.75,1,1,222,2,185,92,6.5,5,499,1,1,4.6,1,1,9170,2,1,3577,3577,87,11666,15991,7503
1.75,2,2,183,2,182,83,1.3,11,398,3,2.2,3.5,1,1,9622,3,2,3107,3107,120,12698,16266,8144
0.75,1,2,79,2,70,44,0.7,9,186,1,1,1.4,2,1,3277,2,1,1382,1382,42,4620,6875,2980
0.5,1,1,64,1,58,32,1.7,2,111,1,0.5,1.4,1,1,2762,2,1,976,976,27,3180,4468,2095
1.5,2,1,181,2,151,81,0.9,9,360,2,1.1,3.8,1,2,7203,4,1,2450,2450,83,12053,13368,7532
2,2,2,242,1,244,103,5.1,16,480,2,1,5.3,1,2,8980,3,2,4055,4055,135,14804,17982,9625
2,1,2,177,2,193,134,6.3,19,467,2,2.6,3.1,2,1,10527,2,1,4097,4097,110,14917,18358,9363
3,1,1,358,3,295,146,7.8,38,718,3,4.2,5.4,1,2,15680,4,1,5076,5076,160,20216,27593,12900
3,1,2,291,1,353,166,0.7,22,738,2,3.4,7.9,2,2,16560,3,2,6336,6336,165,24607,27228,15581
3,1,2,333,3,351,145,4.6,18,842,3,2.5,7.4,2,2,12288,4,1,6405,6405,183,18465,27773,12291
2.5,1,2,243,3,248,125,8.5,0,538,1,2.3,4.2,1,2,12616,2,2,4497,4497,144,22177,23221,13652
1.25,1,2,143,2,121,71,5.9,10,292,3,0.8,3.4,2,2,6702,3,2,2099,2099,77,10209,11170,6372
0.75,2,2,72,2,68,39,3.2,4,201,3,0.7,1.6,2,2,3219,4,2,1465,1465,52,6877,6842,4221
0.5,2,2,62,3,60,33,1.7,4,135,2,0.6,1.1,1,2,2574,4,1,1002,1002,24,2877,4565,1928
2.5,2,2,290,2,295,112,11.4,17,500,2,2.9,4.8,1,2,10553,3,1,4943,4943,138,17617,23137,11400
2,1,2,203,2,209,113,5.5,21,484,3,1.1,3.9,2,1,8266,3,1,4116,4116,134,18909,18483,11659
1,1,2,106,2,120,62,3.3,7,237,2,0.7,2.5,1,2,4791,3,1,2030,2030,55,7148,9110,4629
2.5,2,2,270,2,283,153,9,33,600,2,1.9,4.4,2,1,13723,4,2,4493,4493,123,23814,23217,14631
1.75,1,2,213,2,215,117,3.3,19,386,3,1.2,3.5,2,2,9711,4,2,3172,3172,125,15469,15583,9796
1.5,2,2,148,2,155,94,2,5,337,2,1,3.1,1,1,6123,2,2,3087,3087,91,13260,13771,8215
2.5,2,2,215,2,304,107,11.7,32,636,3,3.1,4.2,1,1,10370,2,1,4023,4023,176,15678,23162,10503
0.5,2,2,64,1,47,30,1.1,3,135,2,0.5,1.4,2,2,2192,3,2,855,855,33,4002,4480,2508
2,1,2,186,2,186,98,7.5,2,568,2,2.6,4.6,2,2,10280,3,2,3950,3950,101,17429,18351,10682
0.75,2,2,95,2,82,31,0.5,8,155,3,0.9,1.9,1,1,3048,4,1,1267,1267,40,4426,6967,2930
0.5,2,1,60,1,49,29,0.5,5,106,2,0.6,0.8,1,1,2593,3,2,907,907,34,2947,4569,1941
2.5,1,2,264,2,279,158,8.1,18,650,2,2.1,3.8,1,1,11746,3,2,4046,4046,134,22538,22947,13950
1,2,2,91,1,106,65,3.3,5,243,2,0.5,2.5,2,1,4492,3,1,1897,1897,59,9581,9124,5889
2,1,2,239,1,194,120,5.2,16,553,2,2.6,4.8,2,1,8964,2,2,3994,3994,118,14860,18334,9388
1.5,2,2,155,3,179,62,3.9,18,388,2,1.7,2.6,1,2,8086,3,1,2469,2469,82,13432,13874,8386
0.5,1,2,44,1,60,21,0.8,7,127,2,0.5,1.1,1,2,2076,3,1,824,824,31,3146,4646,2092
3,2,1,359,1,278,171,2.1,43,717,3,2.5,6,1,2,13126,4,2,5397,5397,168,23660,26765,14698
1,1,1,94,3,122,61,3.1,5,201,1,1.2,1.9,2,2,4979,3,2,2098,2098,53,8355,8910,5279
1.75,1,2,152,3,218,115,1.1,10,377,1,1.3,3.1,1,1,8998,3,1,3477,3477,119,14375,15947,9194
0.5,2,2,60,2,48,21,2.5,0,140,2,0.5,1,2,1,2454,4,2,1018,1018,28,3123,4553,2015
1.75,1,1,189,1,166,95,7.1,8,500,2,2.2,4.8,1,2,8927,2,1,3299,3299,87,12723,15654,8005
1,2,1,101,1,91,42,3.9,9,271,1,0.8,2.8,2,2,4116,2,2,1852,1852,51,5431,9291,3562
1.75,2,1,159,2,183,118,3.3,14,467,2,2.2,3.2,2,2,7499,2,2,3746,3746,97,10206,15837,6729
1.75,1,2,151,1,179,94,4,10,418,1,2.3,4.2,2,2,9327,4,2,3115,3115,90,14784,15613,9177
3,2,1,310,1,271,152,11.7,3,769,3,3.9,6.6,1,1,13168,2,1,6071,6071,177,17489,27634,11388
2,2,1,255,3,248,129,9.4,9,516,3,2.5,4.7,2,1,9441,3,2,3665,3665,124,12355,18171,8297
2.5,2,2,248,2,245,129,0.9,12,709,2,1.5,4.7,2,2,12851,4,2,4457,4457,138,13562,22839,8967
0.5,1,1,64,2,46,32,2.1,2,128,3,0.4,1.3,2,2,2484,3,1,978,978,31,3545,4534,2248
0.75,1,2,66,3,79,45,0.4,6,197,1,0.6,1.7,2,2,3477,4,1,1604,1604,41,6029,6880,3779
2,2,1,244,1,192,85,3.1,2,459,3,1.7,3.9,1,1,10317,2,2,3341,3341,114,18608,18139,11363
2.5,1,1,294,3,245,156,7.3,33,674,1,1.7,6.7,2,2,12420,3,1,4884,4884,154,22029,22421,13627
2.5,1,2,312,2,283,109,6.7,19,625,2,3.3,6.7,1,1,13618,4,2,5085,5085,167,23627,22739,14717
1,1,1,128,1,124,59,2,10,259,1,1.1,2.6,1,2,5546,4,1,1711,1711,55,9150,9221,5734
2,2,2,228,2,204,95,5.4,15,514,3,2.8,4,2,2,9341,4,1,4061,4061,96,14334,17953,9069
2.5,1,2,274,2,249,158,7.9,24,627,2,1.4,6.5,2,1,12623,4,1,4194,4194,172,20538,22751,12889
0.75,2,1,74,3,70,41,3,10,204,2,0.6,1.5,1,2,3325,4,2,1456,1456,42,7005,6946,4265
3,1,2,366,2,283,194,8,25,706,2,2.9,6.4,1,1,15626,3,1,6301,6301,197,17023,27627,11241
1.25,2,2,121,3,123,81,6.1,12,261,3,1.6,2.1,2,1,6564,2,1,2159,2159,75,10373,11471,6452
2.5,1,2,298,1,277,168,4.6,36,696,3,2.2,5.3,2,2,12804,4,2,4624,4624,134,22480,22990,13936
1.25,1,2,149,3,146,51,4,11,317,3,1.1,2.2,2,2,5491,3,1,2218,2218,61,7934,11560,5188
1.25,1,2,114,1,116,62,3.4,15,268,3,1.3,3.2,1,1,6267,4,2,2176,2176,84,6889,11416,4579
1.75,2,1,212,3,188,100,3.4,19,469,2,2.1,3.4,1,2,7461,2,1,3278,3278,91,9816,16017,6523
0.75,1,1,73,2,72,47,3.7,4,161,2,0.4,1.4,1,2,4167,4,2,1463,1463,52,5651,6708,3571
0.5,1,1,49,2,47,21,1.5,7,119,3,0.4,1.1,1,2,2374,4,1,905,905,27,4513,4492,2758
1.5,2,2,161,1,167,69,5.9,22,365,2,1.4,2.7,2,2,6854,2,1,2543,2543,83,10211,13860,6594
2,1,2,247,2,181,100,5.5,1,454,2,2.1,4.3,1,2,8690,4,1,3220,3220,123,15078,17947,9447
1,1,1,120,2,109,66,1.9,14,205,2,1,2.6,2,2,4777,4,1,1950,1950,56,9592,9075,5907
0.5,2,1,58,2,59,32,0.2,4,134,3,0.5,1.2,2,2,2761,3,1,972,972,32,2758,4519,1884
3,1,1,380,1,363,139,6.4,15,649,3,3.9,5,2,1,14872,4,1,6444,6444,199,26838,27389,16893
0.75,2,2,97,3,84,35,1.9,3,181,1,1,2,2,2,3479,2,2,1345,1345,38,4931,6790,3209
1.5,2,1,142,3,173,62,2.4,16,430,2,1,4,2,1,8088,2,2,2692,2692,104,9381,13423,6255
1,1,1,86,2,93,57,0,8,221,1,0.6,2.4,2,2,4409,2,2,1709,1709,52,7771,8971,4830
1.25,1,2,141,1,154,81,0.6,14,320,1,1.7,2.6,2,1,6261,4,2,2030,2030,78,11658,11358,7304
1.25,1,1,134,2,127,51,0.8,9,349,2,0.7,2.1,2,1,6707,4,2,2391,2391,67,10900,11403,6716
3,1,2,372,3,271,127,12.1,30,666,1,1.6,8.1,1,2,15493,2,2,5962,5962,174,21408,27114,13492
0.75,2,1,71,2,75,46,2.1,4,152,1,0.5,1.9,1,2,3186,3,1,1460,1460,53,5897,6867,3729
2,2,2,217,2,188,101,2.5,23,464,2,2.4,4.4,1,1,9354,2,1,3719,3719,106,17315,18165,10639
2.5,1,1,232,2,260,159,0,23,583,2,2.6,6.6,2,2,12447,4,2,5045,5045,125,19040,22430,11999
0.5,2,2,58,1,45,23,1.1,1,140,2,0.5,0.8,1,2,2757,2,2,1038,1038,25,3412,4634,2145
3,1,2,383,3,297,182,3.1,25,694,2,3.4,7.4,1,2,14197,3,2,5062,5062,205,16636,27727,11141
1.5,2,2,134,3,186,101,3.3,5,304,1,1.1,4,1,2,7500,4,2,2940,2940,89,8903,13833,6013
0.75,1,1,81,2,90,41,0.7,0,208,1,1.1,1.1,1,2,3348,3,1,1387,1387,46,5162,6857,3372
1.25,2,1,142,2,127,85,1.1,1,268,1,1.1,2.5,1,1,6747,2,2,2626,2626,78,7536,11238,4948
0.5,1,2,48,2,61,29,0.6,1,126,2,0.7,0.9,2,2,2458,4,1,905,905,32,4335,4502,2742
1.5,2,2,155,1,139,89,2.3,7,393,2,1.4,2.9,2,2,8374,2,1,3201,3201,101,11160,13777,7041
1.75,1,1,214,3,164,74,5.4,21,388,2,1,4.4,2,2,7881,4,2,3054,3054,93,12765,15875,8015
0.5,2,1,61,2,48,25,0.8,4,104,3,0.6,1.2,1,2,2680,3,2,936,936,31,3214,4525,2078
1.25,2,1,138,3,116,83,4.2,10,305,1,1.7,3.2,2,1,5376,3,1,2600,2600,79,9645,11472,6058
1.5,1,1,181,3,152,99,2.5,6,419,1,1.1,2.7,1,2,7346,3,2,3224,3224,101,12758,13547,7956
0.75,2,2,73,1,86,36,2,11,194,2,0.9,1.7,2,1,3844,3,2,1466,1466,42,6958,6695,4319
1,1,1,125,2,99,41,2,10,277,1,0.5,1.8,2,1,4805,3,1,1684,1684,69,7330,9260,4660
1.75,1,1,223,3,190,80,1.3,4,407,1,1.5,4.5,2,1,9209,4,2,2901,2901,119,16670,16024,10330
1.5,2,2,138,2,161,100,6.9,9,415,1,1.9,4.1,2,1,8340,4,2,2984,2984,92,13108,13601,8191
2,2,1,243,2,200,136,1.4,28,436,2,1.9,5,1,2,8044,3,2,3716,3716,116,11448,18370,7563
1.75,2,1,180,2,178,83,0.5,25,497,2,1.6,2.8,2,1,7678,4,2,3732,3732,117,16762,16219,10292
1.75,2,1,217,3,185,84,7.4,1,408,3,1.1,4.4,2,2,7240,2,1,3547,3547,126,11522,16046,7543
0.5,1,2,53,3,49,32,2.3,3,138,1,0.5,1.1,2,2,2520,4,1,1010,1010,28,3593,4626,2276
1.75,2,1,173,1,209,90,2.1,2,500,3,1,4.8,1,1,8437,4,1,3310,3310,85,10896,16107,7192
1.5,1,2,132,1,173,96,1.8,3,322,3,0.9,4,1,2,6795,3,2,2895,2895,72,13134,13414,8183
1.25,2,2,127,3,145,85,3.4,18,344,1,1,2.3,1,2,5505,4,1,2437,2437,61,6923,11184,4641
3,1,2,347,3,323,120,4.5,19,831,2,2.7,5.8,2,1,16624,3,1,5290,5290,147,19103,27308,12372
1.75,2,2,203,2,198,70,2.8,15,359,1,0.9,4.2,1,2,7465,3,1,3204,3204,117,14507,15612,9179
0.75,2,2,76,3,68,31,0.9,9,157,2,0.5,1.8,1,2,3511,4,2,1505,1505,44,4460,6776,2891
2.5,1,1,276,1,300,169,5.7,15,557,1,3.6,5.7,1,1,12289,4,2,5291,5291,127,17581,23027,11396
3,1,2,358,3,290,167,14.7,3,663,2,1.8,6.7,2,1,15702,4,1,6347,6347,201,21588,27460,13741
0.75,2,2,95,1,76,33,0.3,7,215,3,1,1.2,2,2,4174,2,1,1339,1339,38,4809,6854,3093
2,2,2,246,2,185,99,1.1,3,567,2,1.8,4.6,1,2,8366,3,1,4203,4203,141,15487,18339,9743
2,2,1,212,2,185,119,2.2,10,529,3,2.2,5.2,2,1,11075,3,2,4238,4238,117,14923,17883,9381
0.75,1,1,75,2,78,40,0.6,6,201,1,1.1,2.1,1,2,3263,2,1,1583,1583,50,5410,6831,3480
0.5,2,2,49,1,51,30,0.8,7,124,3,0.4,1,1,1,2016,4,1,921,921,36,2784,4485,1870
1,1,2,97,3,120,65,0.6,15,226,2,0.9,2.3,1,2,4865,2,2,1694,1694,59,6658,8956,4375
1,1,1,120,3,102,43,4,8,222,3,1.2,1.9,2,2,4056,3,1,1777,1777,58,9169,9219,5642
0.75,1,1,77,2,71,38,1.2,6,194,1,0.9,1.5,1,1,3250,2,2,1294,1294,52,4421,6775,2908
1.5,1,2,135,3,169,60,0.5,1,406,2,1.9,4,1,2,6290,2,2,2484,2484,73,13938,13887,8611
0.75,2,2,97,3,87,36,3.5,3,204,1,0.7,1.7,1,1,4080,2,2,1321,1321,39,6491,6931,4060
1.75,1,1,152,1,170,89,0.1,7,375,3,2,4.8,1,2,9560,3,1,3161,3161,121,12261,16234,7876
2.5,2,1,217,2,238,158,9,25,573,1,2.2,4.1,2,2,12281,3,2,5277,5277,171,17731,22572,11290
1.75,2,2,219,3,183,74,3.6,12,424,2,1.6,3.7,2,1,9340,3,1,3326,3326,110,13148,15860,8356
1,2,2,119,1,124,47,3.3,11,273,3,1,2.7,2,1,5297,2,1,1618,1618,56,6137,9112,4109
2.5,2,2,266,2,246,111,7.7,30,689,3,3.4,4,1,1,11133,2,2,4426,4426,152,19617,22799,12294
2,2,2,179,2,229,83,5.2,5,550,1,2.6,3.8,2,1,8699,2,2,4022,4022,107,16370,18397,10308
3,1,1,302,1,283,166,1,36,849,1,2.1,5.5,2,1,14605,4,1,5232,5232,197,18676,27452,12106
1.5,1,2,141,2,163,69,0.3,3,392,3,1.4,4.2,1,1,6709,3,1,2717,2717,81,10778,13475,6900
3,1,1,364,2,355,196,15,28,701,2,3,7.9,2,2,15608,2,2,5144,5144,158,25195,27731,15885
1.5,2,2,148,2,160,61,6.6,3,313,3,0.9,3.5,2,1,6221,4,2,2903,2903,74,13629,13582,8387
1.75,1,2,197,1,195,83,0.4,8,405,3,2.5,4.2,1,1,9338,4,1,3130,3130,123,13366,15704,8587
2,1,1,196,3,201,105,5.6,9,520,2,1.9,3.6,1,1,9620,2,1,3769,3769,107,13085,18217,8399
0.75,2,1,66,1,85,34,3.3,0,196,3,0.5,1.3,1,1,3314,3,2,1378,1378,52,6696,6824,4192
2,2,2,216,1,207,88,3.3,27,573,3,2.1,4.9,2,2,10069,2,1,4010,4010,120,15988,18391,10056
0.75,2,1,90,1,86,46,0.9,3,166,3,0.5,1.2,1,2,3426,2,2,1286,1286,49,5466,6859,3522
0.75,2,1,76,1,69,34,1.1,11,200,1,0.7,2,2,1,4039,2,2,1353,1353,41,5835,6870,3635
0.75,2,2,91,3,88,41,1.7,8,205,1,1,1.4,1,1,4088,2,1,1257,1257,42,4825,6930,3172
0.5,2,1,60,1,59,25,2.2,1,117,2,0.4,1.3,2,2,2344,3,1,1072,1072,27,3179,4476,2096
0.5,1,1,62,1,60,33,0.2,3,100,1,0.7,1,2,1,2754,3,1,839,839,26,3089,4479,2048
2,1,2,193,3,230,114,9.7,29,424,2,2.8,3.2,2,1,9087,2,1,3604,3604,124,11939,17826,7968
1.75,1,2,222,2,170,102,8.6,1,408,2,2,4,2,1,9149,4,1,3684,3684,86,15488,16217,9499
2.5,1,1,255,1,273,157,4.6,33,666,3,3.5,6.7,1,2,10963,4,2,4129,4129,152,14689,23074,9804
0.5,1,1,64,1,55,22,1.5,3,143,3,0.3,1.2,1,1,2217,4,2,871,871,31,3662,4588,2348
0.5,1,1,52,3,59,21,0.7,1,121,1,0.3,1.1,2,1,2068,2,1,1026,1026,35,4390,4627,2770
1.5,2,1,144,1,168,60,0.8,10,370,2,1.3,3.9,1,2,6764,2,2,2661,2661,76,10701,13490,6859
1.5,1,2,165,1,187,74,0.4,12,388,2,0.8,3,2,1,6270,3,2,2891,2891,79,9716,13692,6403
2,1,2,260,3,222,111,9.9,2,526,1,2.3,3.5,1,2,9885,4,2,3810,3810,106,15043,18107,9552
1.5,1,1,175,2,159,93,2.4,20,368,3,1.2,3,1,1,6513,2,1,3029,3029,78,8961,13922,5872
3,1,2,368,3,326,177,10.3,9,688,3,1.6,5.8,1,2,12850,2,1,5802,5802,199,23879,27238,15117
3,1,2,348,2,296,142,2,29,814,2,3.9,6.3,1,1,14044,3,1,6411,6411,212,24078,27384,15161
0.5,2,2,52,2,57,34,0.8,3,107,3,0.6,1,1,1,2783,4,2,1059,1059,26,3685,4537,2355
0.75,1,1,82,1,81,50,1.7,10,170,3,0.7,1.8,1,2,3882,2,2,1608,1608,45,6204,6781,3899
1.25,2,1,157,3,151,55,2.6,5,278,3,1,3.3,2,1,5991,4,2,2571,2571,73,7479,11385,5019
3,1,2,304,3,368,201,14.6,32,713,3,2.2,6.4,2,2,14398,3,2,5398,5398,178,27561,27279,17250
1.5,2,1,193,1,159,83,2.5,8,417,1,0.9,3.7,1,1,7321,4,1,3128,3128,107,14262,13620,8832
2.5,1,1,295,3,246,153,1.2,37,629,1,3,4.8,2,2,13992,4,1,4811,4811,170,17276,22925,11097
2,1,2,210,3,188,81,4.1,7,464,3,1.7,3.1,1,1,8894,3,1,4101,4101,142,12773,18027,8267
2.5,2,1,268,2,247,163,12.2,6,560,1,2.1,6.4,1,1,10092,4,2,4124,4124,161,14843,22711,9777
3,2,2,291,2,331,130,4,22,710,3,4,6.7,1,2,16756,2,2,5512,5512,176,18649,26852,12283
1.75,1,2,194,2,199,90,8.6,25,477,2,2,2.8,2,2,7874,2,2,3476,3476,98,12413,15919,7986
2.5,2,1,223,3,311,130,4.9,17,573,2,3,6.5,2,1,13242,2,2,4041,4041,158,20982,22702,13381
2.5,1,1,279,2,305,111,6.8,26,641,2,2.9,3.9,2,2,11901,3,1,5264,5264,137,13781,22513,9355
1.75,2,2,218,3,208,108,3.7,25,451,1,0.9,4.8,2,1,7877,4,1,3416,3416,114,14729,16200,9348
3,2,2,389,1,345,175,10.8,11,756,1,3.1,5.9,1,1,13966,3,2,5495,5495,165,17826,27836,11848
1,1,2,107,3,101,42,1.3,14,237,3,0.7,2.1,1,1,4954,2,2,1971,1971,71,5837,9068,3876
1.25,2,1,133,2,115,84,1.8,18,270,3,1.1,3.3,2,2,6397,3,2,2465,2465,62,10855,11420,6649
2.5,2,2,236,1,292,124,9.7,32,625,2,3,5.3,2,1,13280,4,1,5189,5189,131,19000,22353,12122
1,2,1,88,2,107,67,2.4,13,214,1,0.6,2.6,1,1,4366,2,1,1937,1937,53,8758,9130,5434
3,1,2,261,3,281,172,4.7,10,812,2,2.6,7.3,2,1,12316,2,2,5559,5559,177,18597,26808,12029
3,2,2,389,2,340,174,3.4,32,603,3,1.5,4.9,2,1,12994,4,2,6269,6269,162,28569,27769,17581
1.25,2,2,157,3,123,83,5.1,17,281,3,1.5,3.2,1,1,6192,3,1,2101,2101,75,11386,11290,7016
1.25,2,2,130,3,145,60,4.2,17,281,2,1.2,2.3,1,2,5983,4,1,2416,2416,64,8402,11272,5449
1.75,1,2,191,1,190,96,8,26,353,1,2.1,2.8,1,1,8951,3,2,3680,3680,104,16636,16032,10246
1.25,1,2,111,2,114,55,1,10,275,1,0.7,2.7,2,1,6781,4,2,2524,2524,78,9002,11265,5677
0.5,1,1,45,1,60,31,1,2,124,3,0.6,0.9,2,2,2347,3,1,1058,1058,25,4754,4589,2941
1,2,2,86,2,103,68,0.3,15,246,2,0.8,1.8,2,1,5567,3,2,1655,1655,51,5746,9198,3772
1.5,1,2,157,1,177,68,2.6,19,311,3,1.5,2.9,2,2,7797,2,2,3103,3103,77,10326,13751,6687
1,1,1,111,2,97,68,2.1,9,272,2,0.8,1.9,2,2,4014,2,2,2149,2149,53,6018,9277,3900
0.5,2,2,64,2,56,23,1.6,1,102,1,0.5,1.1,1,2,2543,4,2,979,979,26,4308,4472,2687
1.75,2,1,156,1,184,97,6,12,367,3,0.9,4.4,1,2,9525,3,2,3431,3431,88,9643,15756,6405
1.25,1,1,131,3,135,56,4.1,15,341,2,0.9,2.1,1,1,5099,2,1,2663,2663,85,9182,11259,5883
0.5,2,1,54,2,60,25,1.3,5,105,2,0.6,1.2,2,1,2250,3,2,880,880,24,3725,4501,2386
1,1,2,104,1,120,52,4.3,1,235,2,1.1,2.4,1,2,5273,4,2,1634,1634,62,7495,9001,4840
0.5,2,1,43,2,56,25,2.2,2,140,3,0.6,1.4,1,2,2469,2,2,859,859,34,4584,4513,2867
1.25,1,1,149,1,140,58,2.1,3,290,3,0.9,2.5,1,1,5633,2,1,2050,2050,82,10424,11496,6574
1.75,1,1,226,1,216,107,7.7,6,392,2,2.1,2.8,1,2,8478,2,1,3264,3264,92,12563,15612,8127
1.75,2,2,221,2,187,72,8.6,12,491,1,1.7,3,1,2,9027,3,1,3283,3283,126,15488,16203,9677
3,1,2,378,1,333,130,1.9,4,673,2,2.5,4.5,2,2,14212,3,1,6024,6024,147,24309,27562,15204
1.5,1,2,162,1,147,98,2,12,430,3,1.3,2.6,1,1,7058,4,1,2488,2488,84,12311,13574,7640
0.75,1,1,97,1,70,32,1.7,3,203,2,0.8,1.5,2,1,3466,3,2,1481,1481,52,7150,6860,4376
1.75,2,2,187,3,160,89,5.4,15,417,1,1.6,3.4,1,2,9159,3,2,3511,3511,111,12443,15996,7871
1.75,1,2,204,3,184,110,8.2,13,418,3,2,2.8,1,1,8559,4,2,3257,3257,86,10723,15925,6970
1.25,1,1,147,2,141,84,3.3,14,320,3,1.6,2.4,2,1,5752,3,2,2052,2052,81,10852,11615,6815
1.5,2,1,168,1,164,84,6.4,12,301,3,1.7,3,1,2,7880,3,1,3069,3069,90,11588,13413,7356
2.5,1,2,296,2,275,105,8.8,37,528,3,1.6,5,1,1,10779,3,1,4025,4025,167,20094,22578,12724
2.5,1,1,214,3,312,108,8.7,29,542,1,3.5,5,2,1,10105,4,1,4057,4057,177,23263,22373,14656
2.5,2,1,247,2,228,152,1,23,567,1,1.7,5.4,2,1,11410,2,2,4946,4946,148,20384,23016,12620
0.75,1,1,68,2,71,35,3.2,4,167,2,0.5,1.4,2,1,3248,2,1,1393,1393,49,6952,6956,4260
1,2,2,93,3,95,41,4.9,7,211,3,1,2,2,1,4847,3,2,2012,2012,61,7278,9281,4598
2,2,1,209,2,238,133,7.1,24,476,3,1.7,3.8,1,2,10948,3,1,3656,3656,135,16647,18570,10580
2,2,2,193,3,245,87,2.8,22,548,2,1.5,3.6,1,1,10595,4,2,3488,3488,136,17757,18266,11204
2,2,1,221,1,226,89,6.2,8,427,2,1.8,5,2,1,8855,2,1,4185,4185,102,11896,18234,7875
3,2,1,272,3,309,179,3.4,13,690,2,2.4,6.3,1,1,15027,2,2,5778,5778,213,23968,27373,15149
1.75,2,2,179,1,211,113,1.8,18,416,2,1.8,4.8,1,1,7926,2,1,3033,3033,89,11412,15649,7503
0.75,2,2,93,2,84,31,0.3,6,214,1,0.5,1.2,1,1,3036,4,1,1331,1331,40,4431,6710,2925
0.75,2,2,96,1,73,31,0,10,209,3,0.9,2,1,1,3179,3,2,1422,1422,44,7103,6681,4349
1.25,1,2,120,1,155,55,1.6,7,321,1,0.9,2.3,2,2,6107,2,1,2445,2445,85,8206,11434,5450
