Cultivated area (hectares),Mixed tillage (Frequency),Other operations(Frequency),Seed(Kg),Seeding(Frequency),Urea chemical fertilizer (kg),Phosphate chemical fertilizer (kg),Potash chemical fertilizer (kg),Micronutrients(Kg),Carrying fertilizer and seeds (kg),Fertilizing(Frequency),Insecticide (liter),herbicide (liter),spraying(Frequency),cultivator(Frequency),Water Consumption(m3),Watering(Frequency),Harvesting(Frequency),Loading and unloading (kg),yield per hectare,Fuel consumption(lit),Electricity Consumption(kwh),Total of Carbon emission(calculated manually)(kg co2-eq),Carbon emission_Cool Farm Tool
2,2,2,63,3,900,205,118,17,1475,2,5.8,0.1,2,1,14845,4,4,117026,117026,118,1311,38458,5396.663
2,2,1,73,1,908,177,101,12,1495,1,4.5,0.6,2,1,13909,3,2,109801,109801,121,1392,39334,5452.3348
2,2,2,64,1,1047,182,112,17,1451,3,5.5,0.7,3,0,15047,4,1,115572,115572,131,1257,38579,6073.6054
1.25,2,1,46,2,600,121,79,8,859,2,2.4,2,4,0,9115,3,1,63861,63861,71,827,24603,3572.91
2,1,1,63,3,981,185,115,10,1360,2,5.2,0.2,2,3,16394,3,3,115825,115825,112,1336,39851,5747.1738
2,2,1,62,1,1055,184,88,14,1362,2,5.9,1.1,2,1,14372,4,4,115036,115036,121,1315,39725,6077.0184
1.25,2,1,43,3,543,134,55,5,917,1,3.5,1.9,4,2,9804,3,1,71072,71072,70,800,25499,3276.8558
2.5,1,2,82,3,1430,236,109,16,1888,2,5.2,4,2,1,17125,5,4,145581,145581,156,1739,48929,8161.982
0.5,2,1,18,2,236,45,26,2,372,3,1.2,0.4,4,1,3598,4,3,29350,29350,26,302,9804,1399.4976
3,1,1,105,1,1487,255,169,18,2133,1,7.7,3.5,3,0,23776,3,2,167789,167789,203,2074,58941,8858.9922
1.25,2,1,40,3,584,141,67,5,856,1,2.6,1,2,0,9217,3,1,73789,73789,72,860,24434,3483.1544
2.5,1,1,82,1,1388,214,109,16,1903,3,6.6,2.6,2,1,19597,5,2,131534,131534,165,1547,51125,7896.6764
1.25,1,1,40,2,695,142,58,10,876,1,2.5,0.5,3,3,9502,3,4,72030,72030,71,784,24445,3931.8544
1.75,1,2,56,2,797,173,94,12,1201,3,4.3,2.2,3,1,13509,3,3,94134,94134,93,1222,33397,4782.6238
0.5,2,1,17,2,253,52,23,4,348,1,1.3,0.6,2,2,3592,4,3,28805,28805,33,316,10162,1488.0974
2,1,1,63,1,1142,203,104,15,1467,2,5.7,0,2,3,13842,3,1,100676,100676,119,1323,39466,6479.1804
1.75,1,1,58,2,968,168,103,14,1298,3,3.8,1.8,4,1,11922,6,4,97354,97354,92,1059,35393,5475.5834
0.75,1,2,27,2,371,66,32,6,533,1,2.2,1.1,3,2,5999,4,4,37979,37979,44,520,15043,2201.5358
2.5,1,2,78,1,1064,276,116,20,1762,3,6.7,0.1,2,2,20095,6,1,141528,141528,128,1521,47489,6295.607
0.75,1,2,25,3,358,84,44,4,556,3,1.7,0.6,4,0,6024,4,1,38287,38287,39,488,14266,2126.3368
1.5,2,1,50,2,793,157,63,12,1030,3,3.8,1.3,3,0,11559,6,3,76606,76606,79,984,30263,4536.2508
1.75,1,2,63,1,810,195,96,11,1248,2,4,0,4,2,12142,5,2,100325,100325,109,1221,33609,4880.6164
0.75,1,1,24,1,424,79,32,7,517,1,1.6,0.3,4,2,5941,4,3,42134,42134,39,527,15325,2425.6042
1,2,2,34,2,539,108,57,5,720,2,2.4,0.5,2,2,7144,4,2,58667,58667,67,611,19842,3106.8098
0.75,1,1,24,1,403,80,38,4,514,2,1.9,0.1,4,3,5154,6,3,40146,40146,41,487,14146,2324.4448
1,1,2,33,1,427,94,64,5,725,2,2.3,0.5,4,3,7662,5,3,53174,53174,65,667,20291,2648.8844
1.75,2,1,60,2,976,199,71,9,1252,1,4,0.9,2,1,14146,6,1,102913,102913,100,1167,33614,5532.1922
2,1,2,74,1,1050,230,120,18,1529,2,5.4,2.3,3,1,15840,4,4,115533,115533,122,1208,39668,6060.688
1.75,2,2,64,1,949,186,79,15,1220,3,3.8,2.3,2,0,13254,6,3,104904,104904,112,1132,35100,5448.7378
1.25,1,2,46,3,640,105,53,11,952,1,3.5,1.2,3,0,9766,5,3,62690,62690,78,852,24291,3748.5422
0.75,1,1,24,2,332,80,38,5,524,3,1.7,0.9,3,3,5753,4,2,40617,40617,46,461,14222,2001.9046
1.5,2,2,53,1,649,144,95,8,1081,3,3.8,0.9,4,1,12085,3,3,86241,86241,99,985,29411,3994.932
3,2,1,106,1,1344,255,147,19,2103,2,7,4,4,3,22720,3,4,166842,166842,156,1806,59558,7897.735
1.5,2,2,52,1,820,143,91,8,1141,2,3.7,2.1,3,3,10542,5,3,89480,89480,92,972,29078,4734.5714
3,2,1,107,3,1515,335,168,20,2178,2,6.5,3,4,3,21670,5,2,166532,166532,162,1801,60716,8706.858
2.5,2,1,90,2,1092,212,144,13,1790,1,7.2,3,2,1,17244,3,2,142156,142156,139,1756,49095,6646.1208
1.25,2,2,46,2,654,134,59,7,935,2,3.2,0.3,2,0,8662,3,1,62785,62785,76,863,23710,3802.0194
1.5,1,1,48,2,677,168,75,9,1090,1,4.5,0.3,3,3,11506,6,1,75741,75741,94,1017,30490,4091.4162
1.5,1,2,48,3,847,162,65,11,1060,1,3.5,0.1,4,3,12181,6,2,80755,80755,99,1031,29108,4866.0012
1.75,2,1,62,1,932,146,72,11,1194,3,4.6,2.9,3,3,12599,4,1,101536,101536,113,1108,35863,5371.2958
0.5,1,2,16,3,258,48,21,3,375,1,1.2,0.6,4,1,3430,6,2,25852,25852,25,349,9871,1516.539
0.75,2,1,25,1,391,66,47,4,570,1,1.6,0.4,3,1,5118,5,1,43441,43441,47,466,14737,2279.6546
0.75,1,1,23,1,321,70,37,7,517,3,1.8,0.7,4,1,5101,4,1,43344,43344,47,471,14620,1966.1412
1.5,2,1,51,1,765,137,71,10,1128,3,4.4,1.3,3,3,10530,6,1,84248,84248,84,962,30147,4428.269
1,1,1,35,1,440,89,52,8,748,1,2.1,1.8,2,0,7250,3,1,57073,57073,64,653,19661,2673.186
1.75,1,1,56,2,1015,160,106,8,1337,1,4.8,1,3,0,12487,6,4,97698,97698,103,1061,34713,5721.1954
1.5,2,1,50,2,703,152,66,8,1066,2,3.5,0.6,3,3,11555,6,4,81922,81922,81,913,29113,4091.649
1.75,2,1,57,3,793,190,74,12,1280,1,3.7,0.8,2,1,12182,4,3,103509,103509,89,1142,34127,4656.1984
1,1,1,35,3,439,107,49,4,751,2,2.3,1.5,3,3,6918,5,2,59388,59388,67,695,19550,2705.8806
2.5,1,2,92,3,1057,266,134,21,1826,1,5.6,4.2,2,1,17498,4,1,128624,128624,151,1771,47173,6519.3016
2.5,2,1,84,3,1074,213,106,10,1707,1,7.3,1.2,2,3,18545,5,2,139997,139997,146,1714,47355,6498.407
1.25,2,2,41,3,621,129,58,6,884,1,2.8,1.6,2,2,10072,4,4,67772,67772,79,795,24973,3631.7484
1.5,1,2,53,1,788,154,68,12,1151,3,3.7,0.9,4,0,10339,6,2,83468,83468,78,1035,29644,4548.1518
1,1,1,35,3,444,85,60,5,750,3,2,0.1,4,2,8060,3,2,50598,50598,52,701,19971,2690.952
2,1,1,66,1,842,205,107,14,1392,1,4.5,3.4,2,3,14427,4,1,110915,110915,122,1411,38370,5202.9364
1.75,2,2,62,3,940,181,83,15,1308,3,3.9,1.7,2,2,14037,4,3,91322,91322,116,1191,34221,5453.0864
3,2,2,103,3,1682,345,184,22,2214,3,8.2,4.7,2,1,20767,4,2,170779,170779,173,1969,59934,9623.9854
0.75,1,2,25,3,361,72,38,6,563,1,1.7,0.2,2,2,6061,4,1,38891,38891,44,504,14796,2134.5862
3,1,1,96,3,1462,284,175,18,2256,1,6.2,4.7,2,2,24165,4,3,150391,150391,175,2068,59051,8653.088
3,2,1,100,2,1698,305,181,19,2170,3,8.3,4.3,4,3,22295,6,1,179950,179950,198,2003,60886,9800.172
0.5,1,2,16,1,258,48,30,2,372,1,1.2,0.9,4,2,3899,5,2,29629,29629,31,307,9585,1527.3698
2.5,2,2,87,3,1121,243,110,16,1867,1,5.2,3.2,3,2,20068,3,1,137965,137965,158,1627,47218,6714.8436
0.5,1,1,17,1,218,41,31,4,347,2,1.2,0.4,3,2,3503,4,3,29226,29226,30,332,9985,1344.6436
0.5,1,1,18,3,248,55,23,4,360,1,1.3,0.6,4,2,3939,6,3,29934,29934,30,333,9591,1482.6268
1.75,2,1,61,3,748,143,73,14,1234,2,3.5,0,4,2,12902,3,3,92308,92308,104,1103,35377,4481.3894
0.75,1,1,25,3,371,84,40,6,518,1,1.9,0.1,2,3,5334,4,2,37955,37955,41,478,15139,2160.9668
0.75,1,2,27,3,335,64,31,3,528,1,1.5,0,3,3,5228,5,4,42697,42697,43,524,15211,2019.3086
1.5,2,1,49,1,729,170,62,9,1120,2,3.1,2.6,3,2,10272,6,4,78513,78513,90,1059,30141,4325.9404
1.75,1,1,57,1,860,176,76,14,1191,2,4.3,2.6,2,1,11983,5,2,101910,101910,98,1089,33297,4982.2046
0.75,2,1,25,1,356,66,43,5,514,3,1.9,0.7,4,2,5570,4,4,42457,42457,46,493,14902,2141.873
2,2,2,67,2,1135,169,120,16,1483,3,4,2.7,3,1,14682,4,1,107981,107981,127,1353,40097,6523.2764
2.5,1,2,82,1,1198,252,150,13,1817,1,7.2,2.5,3,2,17991,6,4,128803,128803,152,1670,51187,7134.7082
0.5,2,1,16,3,223,46,20,3,345,1,1.4,0.2,2,1,3878,3,4,27474,27474,33,311,9574,1342.7756
2.5,1,1,86,3,1065,234,158,19,1902,1,7.4,2.5,3,1,19859,5,2,143894,143894,157,1593,47550,6519.1658
3,2,2,105,3,1669,310,147,13,2177,3,8.6,0.8,2,3,23295,5,1,164923,164923,163,2117,61184,9531.23
1.75,2,2,56,3,745,158,95,15,1227,2,4.5,0,4,2,12673,3,3,99750,99750,89,1169,34722,4497.1496
1.75,1,1,56,2,821,177,72,16,1308,1,5.1,2.9,3,1,14307,6,2,90123,90123,90,1238,35225,4875.8374
2,2,1,68,3,991,209,115,12,1452,2,4.4,3.6,2,0,13811,3,3,103528,103528,130,1318,39573,5862.8172
1.5,2,1,48,1,824,150,69,9,1041,1,4.2,1.2,3,1,10856,3,3,83744,83744,99,915,29372,4711.9082
0.75,2,1,26,3,324,83,41,4,516,3,1.7,0.6,4,2,5468,3,1,38716,38716,50,498,15151,2008.1866
0.75,2,2,24,3,380,82,45,7,556,3,2.2,0.9,4,0,5405,3,4,43107,43107,40,452,15243,2218.206
3,1,1,104,2,1681,296,137,23,2198,2,7.9,0.4,4,0,23192,5,3,169093,169093,169,1948,59154,9504.8594
3,1,1,100,3,1568,309,129,17,2069,3,6,4.7,2,1,22340,6,3,151902,151902,172,1972,58708,9009.325
3,1,2,93,2,1605,277,136,22,2105,2,7.8,4,2,1,20817,5,1,165495,165495,180,2044,58608,9258.5714
2,1,2,70,3,936,206,116,12,1533,2,5,2.5,4,3,14027,6,4,119975,119975,108,1408,39227,5608.4134
1.75,1,1,63,2,781,151,76,12,1196,2,5.1,2.3,4,1,12947,4,4,87647,87647,111,1104,34848,4694.2774
2,1,1,69,2,950,188,110,13,1441,1,5.1,0.9,3,1,15628,6,2,104788,104788,120,1313,39985,5626.8156
1,1,2,32,3,512,109,59,7,756,3,1.9,0.2,4,0,8118,3,4,54364,54364,64,618,19736,2991.4306
2.5,1,2,89,2,1368,220,116,13,1759,1,6.6,2.8,3,2,18731,3,1,136158,136158,146,1755,50078,7879.2542
1.25,1,1,43,2,565,114,50,7,877,1,3.3,2.1,3,3,9791,5,2,74857,74857,72,797,25399,3363.9482
2,1,1,67,3,1110,183,96,12,1378,3,5.1,2.6,3,2,15024,3,2,106877,106877,115,1297,39128,6321.8928
0.5,1,2,17,3,238,42,22,4,383,3,1.4,0.6,3,0,3613,6,2,27276,27276,32,301,9732,1416.4486
2,2,1,67,2,1087,191,129,10,1473,3,5.9,1.1,3,3,14476,6,1,118369,118369,133,1257,38449,6291.5122
1,1,1,36,3,498,90,48,7,713,3,2.2,1.5,2,2,7549,5,4,54999,54999,57,635,20252,2896.8938
2.5,2,1,86,2,1277,272,112,22,1852,3,6.6,3.4,4,3,18248,4,3,126450,126450,156,1640,49128,7449.6656
1,2,1,35,1,579,85,42,7,753,1,2,1.7,4,3,7920,6,2,54179,54179,58,674,20048,3295.67
1.5,2,1,55,1,701,154,92,13,1097,1,4.3,1.5,4,1,11750,6,4,87061,87061,97,944,29770,4208.726
0.5,2,2,16,3,229,41,21,3,343,1,1.3,0.4,4,0,3678,3,3,28429,28429,27,347,9825,1389.3086
2,2,1,63,3,942,192,89,9,1516,2,5.8,2.5,3,3,16033,6,4,109741,109741,127,1365,39623,5634.3836
2.5,2,2,90,3,1132,212,115,11,1902,2,7.5,3.2,3,1,17884,3,2,136895,136895,141,1541,47864,6691.8318
2.5,1,2,88,3,1348,244,162,14,1787,2,6.8,1.4,4,2,19876,3,2,130840,130840,140,1748,48849,7827.7212
3,1,1,101,3,1613,334,181,14,2125,2,8.9,3,2,1,24154,5,3,169126,169126,195,2018,57899,9394.7038
1,1,2,33,3,508,86,52,8,750,3,1.9,0.7,3,0,6937,3,1,59302,59302,66,658,19606,2985.7834
3,2,2,100,2,1573,342,139,13,2064,1,8.9,2.2,3,2,23827,5,1,151912,151912,176,1809,61236,8987.6524
2,2,1,65,3,1150,225,129,9,1429,3,4.1,1.3,3,1,14753,4,1,112495,112495,132,1312,37850,6589.4276
1.75,1,2,62,3,880,167,96,7,1282,3,5.2,0.5,2,3,12411,4,4,102393,102393,109,1217,33083,5192.1702
0.5,1,1,17,1,242,42,28,3,370,2,1.3,0.5,2,0,3685,5,2,26411,26411,29,305,9942,1424.941
1.25,2,1,44,1,645,106,62,11,930,1,2.4,1.6,2,3,8562,6,1,63352,63352,65,881,24224,3742.1784
1.5,2,1,53,3,762,148,62,8,1135,3,3.2,0.3,4,3,10265,5,4,76078,76078,84,1043,29665,4434.779
1.25,2,2,44,2,541,111,69,8,912,1,2.4,1.2,3,2,9915,6,3,65717,65717,73,804,25118,3270.38
2.5,2,1,83,1,1355,266,107,22,1802,2,6.1,0.6,4,0,18621,4,2,129098,129098,126,1753,49930,7732.3752
0.75,2,2,24,3,386,81,44,6,542,1,1.9,1.2,2,2,5148,4,2,42309,42309,44,482,15324,2255.2416
1.25,2,2,46,2,592,120,50,10,896,2,3.2,0.2,2,2,8889,4,1,63703,63703,63,815,24760,3441.3278
1.5,1,2,52,3,694,160,63,7,1077,1,3,0.8,4,1,12034,5,2,86303,86303,76,1017,30653,4093.5658
0.75,1,1,23,3,388,85,47,6,544,2,1.7,0.1,4,3,5310,6,4,40597,40597,50,454,14455,2277.333
1.5,2,2,52,3,841,139,90,13,1024,1,4.4,1.3,4,2,11252,6,1,80107,80107,76,956,30152,4777.7204
1,2,1,34,2,528,87,50,8,754,1,2.1,1.3,4,1,7777,6,4,51448,51448,65,626,20463,3069.2654
1,1,2,33,1,500,84,57,6,680,2,2.9,1.6,3,2,7820,4,2,53112,53112,58,635,20145,2937.025
1.5,2,2,52,2,732,137,81,9,1026,1,2.9,2.2,2,1,12288,3,4,84938,84938,92,933,28597,4286.6906
2.5,1,1,89,3,1281,283,132,14,1833,1,5.1,0.2,3,1,17322,6,4,137326,137326,126,1766,49688,7417.2404
1.25,2,2,41,2,622,142,54,6,881,2,3.7,1.6,4,1,10128,3,3,69226,69226,63,758,24736,3588.0876
3,1,1,107,1,1300,310,154,23,2171,3,5.7,1.5,3,1,21166,3,1,176408,176408,173,2024,57526,7839.0352
2.5,2,1,83,3,1431,228,136,15,1860,2,5.5,0,3,1,19111,3,1,146582,146582,130,1614,48648,8029.1302
2.5,2,2,85,2,1069,242,152,22,1852,2,7,2.8,4,0,18520,6,3,135985,135985,130,1622,48483,6468.24
1.25,2,1,45,3,690,123,75,9,959,2,3.6,0.7,3,1,9037,5,2,69692,69692,78,855,24729,4003.2824
1.75,1,1,57,3,772,152,110,11,1292,3,3.6,1.1,4,1,12198,3,2,89892,89892,110,1188,33790,4715.2896
1.25,1,1,43,2,613,125,51,10,891,1,3.6,0.1,4,1,8741,5,1,67304,67304,83,754,24712,3587.5112
2,1,2,68,3,1123,195,122,17,1378,3,5.7,2.2,4,1,14896,4,1,111063,111063,135,1221,39692,6448.5052
0.5,1,1,18,1,228,49,27,2,375,2,1.4,0.7,4,2,3787,6,2,25769,25769,26,342,9821,1391.3284
0.75,1,2,27,3,382,76,45,5,572,3,1.7,0.1,4,2,5373,6,4,38029,38029,44,531,14719,2269.6996
0.75,1,1,27,3,367,81,41,5,513,1,1.8,0.1,4,3,5422,4,3,40171,40171,40,532,14942,2186.0374
2,2,2,67,1,880,193,130,11,1475,3,5.2,0.8,2,3,13978,6,3,119399,119399,124,1394,40875,5384.9656
1,1,1,36,2,432,113,60,8,695,1,2,0.7,2,3,7704,3,2,50105,50105,57,656,19201,2618.5808
0.5,2,2,18,2,256,57,24,3,351,3,1.1,0.8,3,2,3519,6,1,26943,26943,30,322,9933,1505.5558
2,1,1,66,2,888,191,120,14,1501,2,4.5,0,4,3,13778,5,2,109285,109285,110,1227,38564,5276.5356
1.5,1,1,51,2,758,163,72,8,1071,1,4,1.8,3,3,11645,5,3,89091,89091,83,957,28721,4394.945
3,1,1,104,2,1697,313,155,18,2140,1,8,2,4,0,22839,5,1,177688,177688,157,1843,59943,9523.7228
0.75,2,1,24,2,365,86,42,3,529,3,1.9,0.5,2,2,5709,3,3,43360,43360,38,495,14500,2140.1678
0.75,2,1,23,3,423,62,47,6,526,2,1.4,0.3,3,1,5925,3,2,42805,42805,46,460,14773,2414.876
3,1,1,101,2,1509,296,149,23,2255,1,8.3,1,2,2,21806,6,3,161855,161855,162,2081,60306,8785.5182
1,1,1,36,3,441,112,63,6,686,3,2.6,0.8,2,1,7853,6,4,58437,58437,60,651,20405,2676.7696
0.75,2,1,24,1,345,66,48,6,541,1,2.2,0.9,3,0,5237,6,1,40394,40394,44,473,14221,2078.0114
0.5,1,1,16,2,239,46,26,4,350,2,1.3,0.2,3,0,3809,6,2,28413,28413,32,318,9441,1431.2398
1.5,1,1,51,1,802,138,75,7,1032,3,4,0.8,2,3,11401,3,1,83365,83365,98,1010,28278,4653.6952
