Cultivated area (hectares),Mixed tillage (Frequency),Other operations(Frequency),Seed(Kg),Seeding(Frequency),Urea chemical fertilizer (kg),Phosphate chemical fertilizer (kg),Potash chemical fertilizer (kg),Micronutrients(Kg),Carrying fertilizer and seeds (kg),Fertilizing(Frequency),Insecticide (liter),herbicide (liter),spraying(Frequency),cultivator(Frequency),Water Consumption(m3),Watering(Frequency),Harvesting(Frequency),Loading and unloading (kg),yield per hectare,Fuel consumption(lit),Electricity Consumption(kwh),Total of Carbon emission(calculated manually)(kg co2-eq),Carbon emission_Cool Farm Tool
1.5,1,1,13,1,534,277,144,19,1120,1,9,6.9,4,1,13829,6,3,86259,86259,3887,30019,21925,30934.0958
1.5,2,1,4,1,614,264,160,16,1018,1,9,6.1,6,2,16097,7,2,82300,82300,3664,30712,22214,30966.7494
2.5,2,1,12,2,1037,536,238,26,1672,2,16,9,4,1,26691,6,3,151079,151079,7824,53030,36918,57988.7182
2,2,2,15,3,736,435,194,20,1463,1,13,9.7,7,2,21687,6,4,104304,104304,5229,42576,30215,42900.9274
1,2,1,2,3,342,174,120,12,657,3,7,4.3,4,1,10948,7,4,57645,57645,3122,20240,14785,22336.2996
0.75,2,2,6,2,334,134,68,9,495,1,5,2.4,6,1,6818,4,2,42404,42404,2403,15576,11285,17487.8636
2,1,2,16,3,792,435,177,24,1319,1,12,6.8,5,1,19515,6,3,106039,106039,6586,38819,29788,45270.043
1,1,1,2,1,441,200,84,12,656,2,7,4.2,7,2,10063,4,4,55227,55227,3023,21431,15138,23115.9526
1.75,1,2,5,3,579,337,210,15,1248,1,11,8,5,1,19237,5,3,107927,107927,6280,35361,26599,41495.6274
0.75,2,1,3,3,258,128,93,7,548,2,5,2.4,6,2,7816,7,5,43355,43355,1984,15912,10802,16029.6032
1,1,2,3,1,338,211,106,13,686,1,7,4.2,5,2,10721,7,3,57448,57448,3430,19675,14915,22967.5042
3,2,2,7,1,1217,513,288,38,2101,1,20,11.7,7,2,29883,6,4,182706,182706,10741,62951,45225,73298.1066
1,1,2,9,2,438,185,111,11,675,1,6,3.9,6,1,9231,7,3,59642,59642,2506,20238,14872,20840.7962
2,1,2,7,2,893,432,244,24,1483,2,13,6.7,4,1,21873,4,2,114597,114597,6712,40291,29490,46930.2646
1.5,2,1,5,1,595,331,117,16,1057,1,9,5.2,6,1,15951,4,5,80967,80967,5046,29777,22728,34645.4902
2,1,2,7,3,666,378,241,25,1507,3,13,7.5,6,1,21594,4,3,110837,110837,4587,40425,28973,39397.5488
2.5,2,2,7,1,973,504,209,27,1659,1,16,8.3,4,2,27214,6,3,133659,133659,7115,53632,36796,55809.1328
2.5,1,1,19,2,965,493,314,26,1654,2,16,10.8,7,1,23071,6,2,150639,150639,8600,51836,36737,59458.7742
2.5,1,1,15,1,1038,441,266,29,1798,1,16,11.8,6,2,23516,4,5,141631,141631,7700,49280,35527,55625.1632
0.75,1,2,3,2,315,156,61,10,557,2,5,2.6,6,1,7443,5,3,42435,42435,1936,15549,11185,15944.0486
1.75,2,1,8,3,704,332,178,19,1143,1,11,6.7,6,1,17511,6,4,105392,105392,6157,35532,26187,41745.6322
2,1,1,10,1,773,350,209,16,1496,2,12,7.3,6,1,18859,5,4,115847,115847,4972,40290,30041,40980.2618
2,2,2,6,2,854,366,216,21,1419,1,14,6.7,7,1,19415,5,5,119344,119344,5089,41194,29095,42212.773
0.75,2,2,7,1,281,158,62,10,498,2,4,3.2,5,1,8167,5,5,40568,40568,2050,15089,11196,15894.0934
1,1,2,9,1,418,172,86,9,676,1,7,4.1,5,2,9324,7,4,52618,52618,3027,20201,14460,22356.3948
1.75,2,2,17,1,767,363,135,21,1141,1,10,6.6,5,2,16301,7,2,101224,101224,6064,36949,26496,42491.1002
1.5,1,1,12,3,523,320,129,17,1010,2,10,6.3,6,2,14812,5,3,83732,83732,5280,31717,22178,36123.1324
1.25,2,1,7,1,488,257,117,16,895,2,8,5.7,5,1,13747,7,3,69021,69021,3916,25029,18134,28085.2194
1,2,1,3,3,447,212,115,11,682,1,7,4.3,7,1,9724,5,5,57595,57595,3076,20784,15164,22964.2548
2,2,2,6,1,668,422,236,23,1421,3,13,6.4,7,1,18743,7,2,123528,123528,4785,40294,30027,39933.8486
1.25,2,2,4,1,524,222,129,13,861,1,8,4.6,5,2,12070,5,5,70726,70726,4363,25980,17821,30127.334
3,1,2,10,1,1126,525,316,38,2005,3,18,14.2,7,1,31785,6,2,166148,166148,6749,59544,42878,58694.557
1,2,1,3,1,358,198,110,12,667,2,6,3.8,7,1,10801,4,2,58356,58356,3520,19804,14569,23387.8202
1.5,1,1,14,2,564,307,139,15,1131,3,9,5.4,5,2,13983,7,2,86491,86491,5337,30597,21710,35853.8966
0.5,2,2,5,2,212,102,43,6,365,3,3,1.7,5,1,5414,7,2,28636,28636,1487,9921,7483,11002.5328
0.75,2,1,2,1,296,151,81,10,488,3,4,3.1,7,1,7235,4,5,46375,46375,1840,16029,11095,15818.377
2,1,2,12,3,728,439,165,22,1477,2,13,7.7,5,2,19018,5,3,104087,104087,4367,41030,28839,39321.0336
1.75,2,2,16,1,663,348,167,21,1265,2,11,7.9,7,2,18574,5,4,99389,99389,4078,37463,25897,36178.1248
2.5,2,2,8,1,1059,494,261,29,1850,1,16,10.5,4,2,25752,6,4,141780,141780,6609,53491,37123,54594.5604
0.5,2,2,3,2,209,103,48,5,347,2,3,1.8,5,2,4749,5,4,29617,29617,1107,10557,7477,10156.6098
1.5,1,2,5,3,525,283,183,12,1015,2,9,6.1,6,1,16432,4,2,90707,90707,5334,31939,21855,36408.3964
0.5,2,1,3,2,170,89,57,6,337,2,3,2,5,2,5336,5,3,26679,26679,1147,10661,7191,10163.8672
3,1,1,26,1,1202,630,293,36,1989,3,20,12.7,5,1,32905,7,3,164082,164082,8343,63691,45165,66223.171
0.5,2,1,2,3,222,114,42,6,351,2,3,2.2,5,2,5252,7,2,30884,30884,1718,10239,7521,11944.6104
3,1,2,11,1,1129,542,246,29,2294,2,19,11.3,4,2,27685,7,2,171953,171953,9385,63972,44243,69226.727
1.25,2,1,5,2,470,275,134,13,859,3,8,5.7,6,2,12017,4,3,73441,73441,3300,24543,18478,25834.9534
0.5,2,1,5,3,215,113,61,6,337,3,3,2.2,6,2,4925,6,5,28800,28800,1145,10212,7456,10124.225
0.75,2,1,4,3,293,163,82,7,572,2,5,3.3,4,2,7199,7,4,40248,40248,1928,14859,10758,15461.7898
1,1,1,3,2,408,226,103,10,730,2,6,3.4,4,2,10344,6,5,58447,58447,3384,20069,14792,23330.0288
1.25,2,1,7,1,458,220,110,15,933,2,7,4.5,4,1,13363,7,4,72441,72441,3682,25322,18571,27347.1626
1.75,1,1,13,2,751,360,180,21,1232,2,11,5.9,6,1,18873,7,2,102577,102577,5889,37039,24923,41930.6046
1.75,2,1,14,2,739,396,144,16,1157,3,10,7.5,5,1,18149,6,3,104836,104836,4473,37544,24965,37772.6798
1.25,1,2,10,1,494,267,138,14,868,2,8,4.4,7,1,11918,6,4,66601,66601,3168,25014,18695,25766.9436
3,2,2,25,2,1001,688,370,29,2073,3,18,12.4,7,1,32937,6,5,171635,171635,10436,61080,43532,70378.7474
1,2,1,10,1,365,183,87,12,752,2,6,3.4,4,2,10259,6,2,61020,61020,3451,20595,14348,23622.0318
2.5,2,1,19,3,950,572,191,31,1789,3,15,8.6,4,2,24104,5,4,134993,134993,7016,52246,37665,54645.8408
3,2,2,8,1,1238,648,260,29,2211,1,18,12.3,7,2,32163,5,5,162941,162941,8792,59147,42612,65291.5626
3,2,2,8,2,1138,619,247,32,2065,2,19,11.1,6,2,28791,5,3,165711,165711,9776,60321,42725,68511.1682
0.5,2,2,2,2,189,110,55,6,373,2,3,1.9,4,2,5369,6,4,28000,28000,1799,10275,7416,12062.3038
1,1,1,7,1,445,195,92,11,697,1,6,3.4,4,2,10522,7,3,55885,55885,2171,19512,15023,19432.4244
1.75,2,1,7,3,678,383,213,18,1254,3,10,8.6,4,2,16285,7,2,105404,105404,6109,35047,25135,41245.197
2,1,1,12,3,858,381,162,22,1409,1,12,8.8,5,2,20584,7,3,105363,105363,4917,41925,30370,42098.7968
0.5,2,1,3,3,196,94,54,5,336,3,3,1.8,5,1,5372,4,2,26948,26948,1549,9933,7262,11131.2144
1,2,2,3,1,404,222,110,10,743,2,6,3.9,4,2,10450,7,5,54364,54364,3180,20978,15029,23179.2
0.75,1,2,2,3,287,159,80,9,561,1,5,3.3,6,1,7593,7,3,44492,44492,2659,14901,11161,17722.9686
1.75,1,2,16,2,661,315,142,17,1165,3,11,6.9,6,2,15896,5,3,107431,107431,4152,36321,26591,35759.1292
0.5,2,1,3,2,210,102,52,5,365,3,3,2.4,5,1,4823,7,3,30724,30724,1585,10332,7418,11531.7446
0.75,2,2,5,1,277,162,70,8,533,3,5,3.2,5,1,7151,6,4,43782,43782,1882,14731,11073,15174.5702
0.5,2,2,4,3,168,102,51,6,370,1,3,1.8,7,2,4513,4,5,28880,28880,1539,10589,7505,11328.0026
2.5,2,2,9,2,984,430,300,26,1729,2,16,12,6,2,25110,4,3,141862,141862,6423,50322,37464,51991.882
0.5,1,2,4,2,190,101,44,6,375,3,3,2.2,6,1,4634,5,2,27352,27352,1257,10486,7268,10503.3268
0.75,1,2,7,3,271,146,67,7,492,3,5,2.8,7,2,8236,7,2,43968,43968,1694,14633,11155,14503.7072
1.25,1,2,12,1,483,279,102,16,864,1,8,5.2,6,2,13135,5,2,71074,71074,3189,26463,18614,26574.867
3,2,1,14,3,1208,674,322,29,1960,1,18,14.5,4,1,27371,7,3,167631,167631,10044,58464,43997,68713.2042
0.75,1,2,2,3,317,156,88,6,565,1,5,2.6,7,1,7884,5,3,42163,42163,2483,15424,10999,17584.6168
1.5,1,2,13,2,655,344,176,13,1041,2,9,6.6,7,2,15448,4,5,78507,78507,3505,29223,22071,29871.5496
3,2,2,28,3,1197,544,351,30,2191,2,19,14.5,5,2,30692,5,2,177157,177157,10578,60681,43820,71521.4084
2,1,1,11,3,837,356,211,21,1440,2,13,7.1,6,2,19904,7,3,106816,106816,5248,40606,29876,42305.0108
1,2,2,3,2,373,189,112,13,751,2,6,3.8,6,1,10426,4,3,53422,53422,3210,20456,14638,22846.1452
2,2,1,17,2,722,363,197,18,1359,1,13,9.5,5,1,21194,6,3,117081,117081,4662,40832,29564,40129.3888
0.5,1,2,4,2,222,115,43,5,358,3,3,2.1,4,1,4866,5,4,30629,30629,1509,10637,7270,11510.1032
0.5,2,2,4,1,213,102,52,5,354,1,3,2,4,1,4689,6,2,28049,28049,1472,10697,7154,11385.4778
0.75,2,2,2,2,335,167,86,9,536,1,5,3.3,5,1,7580,6,4,45388,45388,2105,15464,10884,16527.906
3,1,1,21,2,1347,610,246,26,1976,1,20,13.8,6,2,29880,5,5,177087,177087,9940,63210,42961,71579.836
1,2,2,8,3,446,201,97,8,673,3,6,3.8,4,2,9472,6,4,53933,53933,2935,20125,14214,22143.8344
1.75,2,1,14,2,654,328,160,18,1259,2,11,7.1,4,2,16950,7,5,96092,96092,5071,35803,25313,38303.38
1.75,1,2,8,3,738,311,209,22,1331,2,12,6.5,7,1,16657,5,2,104772,104772,6091,35991,26205,41952.7414
0.75,1,2,5,2,261,167,84,8,542,1,5,3.1,5,2,7928,7,3,45562,45562,2343,15064,10659,16711.7556
1.75,1,1,16,1,724,319,176,21,1175,3,12,6.3,5,2,17879,4,3,103276,103276,4617,35167,25377,36868.7258
1,1,1,9,3,436,226,107,8,737,1,7,3.4,5,1,9270,7,2,59932,59932,2262,20270,15096,20098.794
1.5,2,2,8,1,665,273,116,14,1093,1,10,5.6,6,2,15909,6,3,90715,90715,3226,29171,22498,29006.0818
1.25,1,1,3,1,502,237,139,13,898,1,8,5.7,7,2,13121,6,4,75850,75850,3318,26628,17937,27159.0742
1.25,2,1,9,2,541,275,152,16,895,1,8,5.9,4,2,12795,6,5,68050,68050,4152,26046,18839,29614.309
2.5,2,2,20,3,913,514,284,29,1878,1,15,10.4,7,2,24636,6,4,149219,149219,5974,53192,36251,51795.5672
3,2,1,28,1,1059,675,256,36,2130,3,19,12.5,6,1,29994,7,4,156952,156952,10094,61892,42796,70017.1288
1.75,1,1,11,2,595,332,201,19,1156,1,10,7.4,7,1,17046,6,2,105559,105559,5218,34605,26420,37844.0892
2,2,2,7,3,719,349,207,20,1409,1,12,9.4,6,1,21144,6,5,111018,111018,4563,42649,29118,40776.9288
1,1,1,4,3,352,171,118,9,656,3,6,4.4,6,2,10399,5,3,61334,61334,2417,20794,14544,20484.6198
1.75,2,2,11,1,725,361,144,21,1288,2,12,7.8,5,1,17847,6,4,104279,104279,4955,37435,25130,39170.0294
1.75,2,2,14,2,704,341,165,23,1190,1,11,7,6,1,17659,4,5,92869,92869,6224,34513,25425,41407.2118
0.75,2,2,7,2,289,142,79,9,540,2,5,3.4,5,1,6792,7,2,42331,42331,2327,15132,11370,16827.5584
0.75,2,1,6,3,264,166,78,8,505,1,5,3.5,6,2,7143,4,4,45050,45050,2243,16094,11135,16977.1586
1.5,1,1,7,2,568,325,147,15,980,2,10,5.7,4,1,13895,5,2,90786,90786,3412,29772,22544,29477.909
0.75,1,2,5,1,273,153,79,7,501,2,5,2.8,5,1,7375,6,2,44712,44712,1978,15934,11065,16097.515
0.5,2,2,1,1,191,85,42,6,372,2,3,2.4,6,2,5250,6,4,28078,28078,1628,9885,7329,11335.31
0.5,2,1,5,1,201,108,50,4,329,3,3,2.1,6,1,4749,7,2,26209,26209,1788,10093,7138,11986.5798
0.75,1,1,4,3,305,159,93,9,519,3,5,2.7,5,1,7382,5,3,40566,40566,2206,15834,11148,16895.4664
1,2,2,7,2,408,221,81,11,689,3,7,4.7,6,2,10051,6,2,58001,58001,2195,19979,14633,19625.4802
1.75,1,1,17,3,759,316,152,22,1296,2,12,8.2,7,1,18704,6,5,93856,93856,4293,34055,25773,35450.4408
2.5,1,2,14,2,911,564,250,27,1854,3,15,9.3,5,2,25393,5,4,147961,147961,7163,52559,37905,55112.5286
1.75,2,1,10,1,717,378,220,16,1180,1,11,5.7,4,2,17459,5,2,106808,106808,6250,37233,24907,43003.4418
0.75,1,1,3,2,327,161,70,7,563,2,5,2.7,5,1,6778,7,3,39882,39882,2614,15727,10813,18199.2056
2,2,2,13,1,771,426,238,22,1493,3,13,8.5,5,2,18000,5,3,106722,106722,6172,42356,28988,45847.65
3,2,1,7,1,1261,558,254,26,2207,2,19,12,5,2,27450,5,3,175900,175900,9973,61606,44987,70382.27
1.5,2,2,14,2,514,264,153,14,997,3,9,5.6,4,1,14812,5,3,80501,80501,4889,30811,21619,34356.3624
1.25,2,1,3,3,430,257,156,14,898,1,7,5.7,4,2,12812,5,3,70849,70849,4197,25000,18018,28671.3924
1.75,2,1,9,2,683,333,168,21,1147,3,11,8.4,6,1,16105,7,5,105035,105035,4411,35742,26041,36378.161
1.5,2,2,12,2,670,323,132,19,1098,3,9,5.2,6,2,14085,7,3,79963,79963,4719,31242,21986,34762.677
3,2,1,16,2,1066,538,237,34,2037,2,19,14.2,6,2,28652,7,3,170109,170109,7674,61737,45190,62477.6104
1,2,1,10,3,424,175,109,10,751,2,7,4.2,6,1,10661,6,5,57641,57641,3303,21275,15080,23823.9922
0.5,1,1,5,1,200,103,48,6,343,2,3,2.4,7,2,4796,6,2,30705,30705,1665,10573,7505,11864.2792
1,2,1,8,1,386,190,85,11,721,3,6,3.4,5,2,9806,5,5,61349,61349,2474,20093,15136,20417.4012
0.75,1,1,6,3,287,163,68,9,488,1,5,3.6,5,2,7109,5,2,43670,43670,1685,15600,10714,15084.7618
0.75,2,2,5,3,251,169,94,7,541,3,4,3.4,5,2,7911,5,4,39629,39629,2357,15576,10787,16981.1422
1.5,2,2,4,3,521,328,157,13,1010,2,10,7.2,6,1,15764,7,3,86816,86816,3612,29807,22059,29930.9328
0.5,1,2,3,3,200,110,39,6,349,2,3,2.3,6,2,4913,5,4,30627,30627,1121,10296,7252,10026.1526
1.75,2,1,15,2,629,383,146,21,1263,3,11,6.3,6,2,16085,4,2,95192,95192,4116,35423,25865,35014.027
1,2,1,10,2,378,224,101,13,765,1,6,4,6,1,9705,7,5,55730,55730,2384,20506,15156,20339.781
3,1,2,30,1,1089,538,375,24,1977,2,18,12.7,7,1,29514,6,5,160070,160070,10110,62945,43099,70765.8728
1.5,1,2,8,2,584,290,150,18,1101,1,9,7.3,7,2,15203,5,5,85962,85962,4938,32182,22024,35594.8506
1.5,1,1,13,2,594,258,149,13,997,3,10,5.9,6,2,15330,6,4,83783,83783,3928,31604,21590,32182.776
1.75,2,2,4,2,756,328,155,18,1191,3,11,5.6,4,2,18931,6,3,99226,99226,5912,34931,26231,40875.6862
2,2,1,7,2,826,343,229,26,1467,1,13,7.3,7,2,18249,4,5,110097,110097,5569,40843,30044,43382.4598
0.75,2,2,5,3,329,154,62,9,503,2,5,3.2,4,2,6827,4,2,44011,44011,2433,15089,10926,17309.3654
1.5,2,2,14,1,574,257,156,17,1073,1,9,7.3,4,2,14723,6,3,85811,85811,4653,29378,22072,33149.9746
0.75,1,2,3,3,313,130,80,8,534,1,5,2.5,6,1,8158,4,4,46226,46226,2046,14794,10740,15867.0016
2.5,1,1,14,3,981,504,210,20,1690,2,16,10.5,4,1,26640,6,2,135386,135386,5499,53096,37012,50582.558
1.75,2,2,14,3,780,368,170,20,1237,3,11,6.1,4,2,17020,6,2,96337,96337,5032,36692,26193,39219.974
0.75,1,2,6,1,267,152,74,6,531,1,4,3.6,6,1,8146,4,3,40156,40156,1787,15518,11043,15254.7292
0.75,2,1,6,3,301,147,62,6,573,2,5,2.6,7,2,6754,4,3,45999,45999,2594,15787,11033,18048.3508
2,1,2,20,2,787,361,217,20,1387,2,13,7.7,5,2,21323,5,3,109239,109239,4861,42079,29142,41686.0346
1.75,1,1,6,2,690,322,166,22,1323,3,12,8.2,7,1,18689,6,2,95339,95339,4386,36838,25072,36931.8378
0.5,1,1,2,3,175,101,55,4,344,1,3,1.9,6,1,4627,5,3,30666,30666,1240,10076,7157,10157.7954
0.5,1,1,1,1,211,91,40,4,343,3,3,2.3,4,2,5066,4,3,27513,27513,1761,10466,7585,12150.3032
1.75,2,1,15,2,632,333,146,23,1212,1,11,7,7,1,18852,6,3,106057,106057,4809,36393,24998,37707.7904
1,2,2,10,3,336,187,122,12,706,1,6,4.8,5,2,10542,7,4,59574,59574,2374,21028,14834,20413.7484
1.5,1,2,12,3,626,275,169,18,1068,3,10,7.3,6,2,16216,7,4,83209,83209,4474,31868,21809,34189.6132
0.75,2,1,7,2,308,151,89,8,498,1,5,2.6,6,1,7614,5,4,41962,41962,2318,15890,11316,17283.7428
0.5,2,2,4,2,195,106,51,6,360,2,3,2,4,2,5344,7,3,30881,30881,1134,10736,7302,10277.7088
1,2,1,3,3,415,175,90,12,757,3,6,4.4,5,2,10698,4,4,58781,58781,2278,20237,14732,20034.7196
1,1,2,2,1,382,189,87,9,725,1,6,4.5,4,2,10274,5,5,60067,60067,2929,19830,15027,21686.2048
0.5,2,2,4,2,204,90,55,4,331,1,3,2.2,5,2,4691,5,5,30272,30272,1095,10139,7595,9877.4782
1,1,2,6,2,430,223,80,11,730,1,6,3.9,4,2,10769,7,4,59534,59534,3588,21304,15073,24734.1038
1.25,1,1,6,1,441,266,153,13,863,1,8,4.4,4,1,13491,5,5,74614,74614,3037,26777,18189,26075.3382
0.5,2,1,3,1,173,104,62,5,345,1,3,2.4,7,2,4856,7,2,28479,28479,1731,10320,7362,11811.9912
3,1,2,27,2,1273,591,377,35,2022,1,20,11.2,6,2,27944,4,2,179126,179126,9525,62984,42839,69807.7288
0.75,2,2,5,2,329,161,63,8,534,1,5,2.6,7,1,6897,7,3,41668,41668,2511,14646,10784,17302.7394
2.5,2,1,23,2,915,434,288,30,1741,2,15,8.9,7,1,23083,5,3,139860,139860,6803,51801,35760,53592.3866
0.5,2,1,2,2,187,91,61,4,332,1,3,2,6,2,4624,7,2,27109,27109,1666,10151,7211,11574.7048
2,2,2,8,2,845,443,218,22,1433,2,13,7.1,5,1,20396,6,5,105414,105414,4633,41296,29790,40815.1692
0.75,2,2,6,1,257,164,63,6,500,3,5,3.6,5,1,7472,5,4,44377,44377,2438,15212,11070,17073.4944
0.75,1,2,3,3,336,140,72,9,571,3,5,3.4,5,1,6853,7,2,40630,40630,2058,15260,10872,16274.2306
0.5,1,1,1,1,196,94,54,5,380,1,3,1.8,7,2,5010,5,3,28060,28060,1094,10126,7515,9824.862
0.5,1,1,3,2,173,94,61,6,359,3,3,2.4,5,2,5204,4,4,26553,26553,1662,9799,7447,11315.9008
1,1,1,6,1,343,202,91,11,746,1,7,3.2,5,1,9389,7,4,55270,55270,2526,20594,15006,20664.6778
3,1,1,7,3,1320,599,283,30,2024,1,20,10.1,4,2,28891,7,3,181250,181250,7210,61724,43035,62134.6682
2,1,1,8,3,743,340,176,19,1363,2,12,6.6,4,1,19024,4,4,119436,119436,5015,41156,28502,41429.3248
1.75,1,1,7,3,593,363,165,16,1155,3,12,6.7,5,1,16394,6,3,99378,99378,5059,36955,25950,38620.8288
2,2,2,12,1,816,416,159,19,1526,1,13,8.9,7,2,18098,4,3,118693,118693,5432,41844,30389,43476.9096
0.75,1,2,7,3,298,147,90,9,560,1,5,3.6,7,2,6942,4,2,40128,40128,2124,15921,10784,16670.0484
2.5,1,1,10,1,999,512,249,23,1881,3,15,8.4,6,2,24359,7,5,153266,153266,8932,52063,35697,60707.0118
1.25,2,2,7,2,524,267,99,11,875,2,7,4.8,5,2,11721,4,3,72629,72629,3405,25412,18041,26842.4442
1,1,2,6,3,412,174,116,12,760,2,6,4.3,6,1,10676,4,5,54763,54763,2820,20633,15126,21916.5852
2.5,1,1,19,2,1013,462,212,22,1642,2,17,11.9,5,1,24106,7,2,149826,149826,5721,52826,36428,51300.6712
1.75,1,2,7,2,766,306,200,15,1338,2,11,7.3,5,2,16230,5,3,108478,108478,4376,37081,25768,37351.436
1.75,1,1,9,2,612,322,139,21,1291,3,12,5.9,5,1,17084,6,2,102835,102835,5789,34354,25201,39545.7068
0.5,2,2,4,1,185,100,40,4,371,1,3,1.7,4,2,5438,6,5,26152,26152,1585,10557,7452,11527.2176
3,1,1,13,3,1073,603,251,24,2070,1,19,10,6,2,32934,7,5,161499,161499,9236,61575,43313,67202.4068
1.5,1,1,4,1,524,302,127,14,1003,2,9,6.2,4,1,15181,5,3,78635,78635,3933,30742,22416,31410.5962
1.75,1,1,13,2,649,349,174,18,1229,3,11,7.4,7,1,17280,6,4,92464,92464,6190,35068,25115,41361.156
1.25,1,2,6,3,554,226,118,15,951,2,8,4,6,1,11818,4,3,68267,68267,3050,26724,18289,26583.4436
1.25,1,1,11,3,533,216,128,14,881,1,8,5.8,6,1,13103,6,5,66403,66403,2999,24640,18921,25235.4206
0.5,1,1,4,3,182,99,54,6,361,2,3,1.6,7,2,4890,4,3,28004,28004,1273,10180,7333,10342.718
0.5,1,1,3,1,223,95,41,5,352,3,3,2.2,5,1,4810,5,5,27613,27613,1437,10696,7195,11323.082
0.5,1,2,2,1,189,99,60,6,358,2,3,1.7,6,1,5085,6,2,28665,28665,1579,10437,7566,11464.147
2,2,2,19,1,813,349,203,20,1505,3,13,8.5,5,1,18578,4,3,112175,112175,4519,41361,29689,40365.6456
3,2,1,21,1,1150,540,366,33,2240,3,18,14.1,6,2,32089,4,3,167942,167942,8993,63715,42802,68017.3878
1.75,2,1,10,1,611,313,135,22,1328,3,11,5.8,6,2,18090,7,4,93702,93702,3859,33976,25640,33339.818
0.5,1,2,4,1,188,112,38,5,341,2,3,2.4,6,2,4742,6,2,28930,28930,1296,9706,7407,10197.4684
1,2,2,3,2,347,195,107,12,656,2,7,3.2,7,2,9067,4,4,54059,54059,3556,19722,15125,23406.1734
0.75,2,2,6,1,316,143,63,9,505,2,4,2.9,4,1,7653,5,4,44362,44362,1864,15785,11154,15845.4006
1.75,2,2,4,3,611,360,203,19,1187,3,11,5.7,5,1,16217,7,2,100448,100448,3975,34255,25163,33859.9734
1,1,1,6,2,437,173,124,12,725,1,6,3.2,7,2,10449,4,3,52032,52032,3100,21261,15114,23219.3898
0.75,1,2,7,3,290,166,94,7,561,1,5,2.7,5,1,7553,4,5,44022,44022,2063,15224,10896,16055.6806
1.25,2,1,9,3,467,217,121,14,915,1,8,4.7,4,2,13329,7,3,72231,72231,3019,26326,18235,25890.6758
0.5,2,2,2,2,218,97,45,6,378,1,3,1.7,7,2,4903,6,2,28110,28110,1482,10162,7159,11144.0306
1.5,2,1,10,3,504,265,141,16,1047,2,10,5.3,4,2,14782,6,5,87609,87609,5030,30483,22485,34576.4264
2.5,1,2,11,2,1115,503,192,30,1732,2,15,10.4,4,1,23085,7,2,153187,153187,7391,49434,35749,55059.757
1.25,2,1,12,3,418,266,126,13,932,2,8,5.7,5,1,12610,5,3,76057,76057,3095,24953,18667,25184.252
0.5,2,1,2,1,181,92,62,6,331,1,3,1.7,6,1,4944,7,5,30638,30638,1722,10612,7154,11965.4388
1.25,1,1,7,3,539,226,148,14,864,1,8,5,7,1,13714,6,3,66321,66321,4034,26447,18092,29436.9428
1.25,2,1,10,2,562,257,141,15,943,1,8,4.6,4,1,13209,6,3,65369,65369,3457,25268,18263,27110.4818
0.5,2,1,1,3,206,89,39,5,371,3,3,2.1,5,1,5348,4,3,27187,27187,1430,9984,7434,10837.7996
1.5,2,1,15,2,621,288,135,18,1118,1,10,5.8,5,1,15840,5,4,83136,83136,3619,30126,21977,30547.968
1,1,2,9,2,440,201,110,8,673,1,7,4.2,4,2,9235,4,3,59932,59932,3399,20550,15060,23804.327
2.5,1,1,7,1,1049,521,236,30,1763,1,17,10,5,1,27216,4,4,149539,149539,7055,50248,35797,54183.5432
1.5,2,2,10,1,501,282,141,17,1146,1,9,6.8,5,2,14384,5,2,81620,81620,4711,30018,22301,33337.2968
1.25,2,2,11,3,522,242,140,14,841,1,8,5.4,5,2,12075,4,3,71663,71663,3048,26611,18546,26398.655
0.75,1,2,5,1,337,167,61,9,494,3,5,2.9,4,1,7458,4,2,41512,41512,2584,15063,10844,17795.6816
1,2,1,9,1,447,190,103,9,704,2,6,4.4,7,1,10536,7,4,54625,54625,2757,19765,15118,21412.1072
0.5,1,2,3,3,191,86,45,5,382,1,3,2,5,2,4536,7,3,30486,30486,1498,9805,7373,10882.8072
0.5,2,2,3,2,183,113,57,5,338,3,3,2.1,6,2,5162,5,3,27883,27883,1548,10664,7478,11470.8824
0.75,1,2,5,3,325,171,63,9,527,1,5,3.4,6,2,7088,6,5,45907,45907,2616,15308,10752,17981.6776
2.5,1,2,7,2,1069,446,278,27,1855,1,17,9,7,2,24825,6,4,134009,134009,6670,49752,36716,52794.665
0.5,2,2,4,3,169,112,50,5,339,2,3,1.9,4,1,4912,6,2,26856,26856,1456,9743,7459,10620.7924
3,1,2,20,1,1127,636,302,31,2117,2,19,13.6,6,1,30769,5,3,157654,157654,8066,61784,44930,64000.0738
2.5,1,1,11,2,1036,532,229,30,1639,2,16,8.4,5,1,24384,4,3,148089,148089,6595,52170,37079,53698.1368
2.5,2,1,5,2,934,559,294,28,1677,3,15,11,5,2,22626,4,5,149373,149373,7471,51747,36224,55765.1852
0.75,2,1,2,1,297,167,72,8,529,2,5,2.5,6,1,6961,6,5,45542,45542,2448,15509,10804,17428.7422
2.5,1,2,21,3,1004,493,301,20,1863,3,16,8.9,4,2,25145,5,5,154208,154208,8584,53349,35573,60369.979
1.75,1,1,9,3,674,333,138,18,1227,3,11,5.7,4,1,16428,7,4,104715,104715,5908,37135,26573,41682.3156
0.5,2,1,5,1,205,96,62,6,346,1,3,2.4,7,2,5171,5,5,27092,27092,1427,10235,7419,10967.7542
