Cultivated area (hectares),Mixed tillage (Frequency),Other operations(Frequency),Seed(Kg),Seeding(Frequency),Urea chemical fertilizer (kg),Phosphate chemical fertilizer (kg),Potash chemical fertilizer (kg),Micronutrients(Kg),Carrying fertilizer and seeds (kg),Fertilizing(Frequency),Insecticide (liter),herbicide (liter),spraying(Frequency),cultivator(Frequency),Water Consumption(m3),Watering(Frequency),Harvesting(Frequency),Loading and unloading (kg),yield per hectare,Fuel consumption(lit),Electricity Consumption(kwh),Total of Carbon emission(calculated manually)(kg co2-eq),Carbon emission_Cool Farm Tool
3,1,1,76,2,1042,363,126,42,2223,1,18,7.2,5,2,25648,6,4,157121,157121,904,733,7653,8402.1496
1.5,2,2,47,1,425,252,80,12,1159,2,9,3.5,5,1,12338,4,4,80189,80189,442,401,4214,3796.9076
0.5,2,2,18,1,144,83,26,4,380,1,3,1,5,1,4280,3,4,26589,26589,138,133,1207,1264.096
1.25,1,1,31,3,382,192,47,16,994,1,7,2.8,5,2,9207,6,2,67660,67660,381,304,3211,3284.2014
3,1,2,105,2,907,485,132,30,2384,3,17,5.5,6,2,25791,3,4,158241,158241,805,766,7309,7498.2182
3,2,1,90,3,820,485,141,28,2362,3,20,5.4,5,2,22543,3,2,162293,162293,928,781,7389,7529.7486
1.75,2,1,55,1,557,218,103,18,1349,1,12,4.1,6,1,13514,6,2,96317,96317,466,423,4913,4549.1428
2,1,1,55,1,697,268,109,29,1457,2,13,3.8,6,1,14482,6,3,107537,107537,592,516,5138,5644.0164
1.5,1,2,49,3,417,219,63,14,1188,1,8,3.2,7,2,10846,5,2,84715,84715,437,395,4136,3715.6892
0.75,1,1,20,3,255,90,35,10,551,1,5,1.8,6,2,6019,3,3,41081,41081,205,202,1969,2058.0838
1.5,1,1,53,2,532,203,69,21,1120,1,10,3.2,6,2,12227,4,2,84834,84834,429,396,3992,4231.1054
2,2,2,51,3,602,310,88,20,1583,1,11,4.4,6,1,15519,4,3,107977,107977,610,503,4753,5226.1838
2,2,2,69,1,602,319,107,26,1438,1,12,5.1,6,1,14016,5,2,113486,113486,538,498,5631,5041.2232
0.75,1,2,23,1,236,122,30,7,580,2,5,1.7,7,1,6021,3,4,41324,41324,199,194,2079,1950.0242
0.5,2,1,14,1,131,80,28,7,351,1,3,1.2,6,2,3958,3,2,27750,27750,151,127,1273,1253.0316
2.5,1,1,72,2,709,306,114,33,1768,2,14,6.4,7,1,17595,4,2,130285,130285,749,626,6345,6299.359
1,1,1,24,2,318,129,60,13,719,1,6,2.4,7,2,8562,4,4,56272,56272,299,260,2365,2726.0724
2.5,2,1,80,3,756,420,94,34,1974,3,17,4.8,6,2,20737,3,2,137696,137696,727,640,6412,6440.1674
1,2,1,28,2,302,124,43,9,734,1,7,1.9,7,1,8343,6,2,53390,53390,288,240,2535,2589.9086
0.75,1,2,21,2,257,93,37,7,586,2,4,1.5,5,1,6122,6,2,41848,41848,230,174,1864,2114.4444
0.75,2,1,19,3,203,98,39,8,567,3,5,1.7,5,1,5332,7,2,42133,42133,211,175,2132,1826.0464
0.5,2,2,13,2,176,65,30,7,361,1,3,1.1,5,1,3804,7,2,27271,27271,143,132,1334,1428.6208
1.75,1,2,57,1,576,294,86,20,1350,3,11,4.5,6,2,12478,6,3,98446,98446,463,466,4665,4626.4756
1.75,1,2,49,2,582,222,74,17,1335,2,9,4,7,1,14262,5,2,99186,99186,507,432,4604,4733.0324
0.75,1,2,22,2,245,106,27,7,557,1,5,1.6,7,2,5327,5,2,42313,42313,196,195,2188,1975.4454
2,1,2,59,3,642,255,85,24,1524,3,13,4.9,7,2,15451,6,2,108552,108552,595,540,5943,5401.7302
3,2,1,86,2,826,485,147,29,2257,3,17,6.3,7,2,22312,6,4,160546,160546,868,734,8806,7344.7824
1.25,1,2,43,2,384,187,44,16,892,1,8,2.3,6,1,9683,3,2,65541,65541,333,307,2918,3151.2766
1,1,2,31,1,288,148,52,12,784,2,5,1.9,7,1,7026,6,2,55639,55639,292,237,2390,2532.2052
1.75,2,1,58,2,520,228,99,22,1303,1,11,3.9,6,1,12379,3,3,98489,98489,530,471,4991,4591.2158
0.5,2,1,15,1,173,82,27,5,365,1,3,1.2,6,2,4088,4,2,27304,27304,141,117,1191,1405.1176
2,2,1,68,1,558,262,77,25,1592,3,11,4.1,7,2,15701,4,2,107050,107050,543,521,4834,4812.4402
1.25,2,2,38,2,392,203,61,12,986,3,7,3.1,7,1,9949,5,3,70666,70666,365,324,3672,3325.0698
0.75,2,1,18,3,247,123,29,7,527,1,5,1.5,5,2,6385,7,3,39218,39218,206,200,2034,2009.637
0.75,1,2,27,1,220,100,29,7,578,1,4,1.7,5,1,5419,7,4,39062,39062,227,198,1920,1942.5038
1.5,2,2,39,3,460,219,53,15,1071,3,9,2.8,5,2,10945,6,3,78443,78443,436,351,3799,3863.289
0.75,2,2,27,2,267,103,31,7,581,2,5,1.5,7,2,6103,5,2,41182,41182,206,191,1783,2108.2006
1.5,2,1,54,1,488,213,84,20,1079,2,9,3.2,7,1,12018,4,3,81548,81548,398,397,4102,3953.4036
2,1,1,60,2,709,309,86,26,1524,1,13,3.8,6,1,15564,3,2,110413,110413,568,504,5043,5589.5728
2.5,1,2,68,1,665,372,123,37,1897,1,15,5.6,6,1,17937,6,2,138994,138994,755,629,7403,6133.7274
2,2,1,70,2,592,258,104,19,1586,1,12,4,5,1,14569,3,3,104587,104587,600,537,5941,5184.7338
2.5,1,2,84,3,834,321,111,27,1886,2,16,6.3,5,2,17831,3,2,137902,137902,774,670,6579,6969.3462
2.5,1,1,79,1,891,310,108,32,1977,1,14,6.3,5,1,21323,6,4,141282,141282,685,589,6972,6882.3646
1.75,2,2,55,2,570,263,96,20,1333,2,10,3.9,6,1,13678,6,2,92805,92805,530,422,5052,4780.2956
1,2,1,26,2,265,156,49,13,718,3,7,1.8,6,1,8487,4,3,54162,54162,284,240,2335,2413.8174
1.75,2,2,50,2,459,242,105,21,1375,3,12,3.2,7,2,14545,7,3,91990,91990,536,438,4661,4334.489
0.5,1,2,18,1,161,64,19,5,379,1,3,1.2,5,1,4269,5,3,28255,28255,152,125,1174,1371.3938
3,2,1,91,3,793,372,115,45,2204,2,19,6.6,5,2,22461,5,3,164681,164681,907,737,8940,7277.0322
2.5,1,1,78,3,852,357,149,20,1966,2,13,5,5,2,19714,7,3,133322,133322,650,578,6739,6626.8228
0.75,2,2,20,3,232,109,36,10,570,3,4,1.7,7,1,6369,7,4,39076,39076,199,174,1817,1918.7138
1.75,1,2,57,3,484,228,88,23,1251,1,9,4.5,7,2,13068,3,2,99147,99147,501,426,4519,4292.1136
1.75,1,1,59,2,470,237,87,24,1365,3,11,4.5,7,1,13691,4,4,98090,98090,476,436,4111,4174.7382
2,2,1,60,3,615,338,74,25,1504,2,11,4.5,6,2,15320,4,3,108645,108645,563,478,5999,5109.244
0.75,2,1,19,2,222,118,29,10,598,1,4,1.6,6,2,6016,7,4,40152,40152,195,202,1809,1860.4232
1.5,1,1,49,1,488,255,58,12,1170,2,9,3.2,6,1,11210,6,3,79517,79517,441,389,3837,4045.602
1.75,1,2,61,2,542,282,75,17,1320,3,10,4.2,7,1,13554,4,3,93635,93635,480,414,5124,4475.7708
2.5,2,2,90,3,854,372,148,26,1880,3,15,4.8,7,1,19771,4,3,140791,140791,731,593,6855,6925.5542
2,1,1,51,2,521,257,93,16,1460,2,13,4,7,1,15881,3,3,111709,111709,598,520,5387,4855.3362
0.5,1,2,15,2,175,84,22,6,368,2,3,1.2,5,1,3921,5,2,27886,27886,154,134,1403,1451.3242
2.5,2,1,76,1,842,311,101,31,1906,3,17,4.8,6,1,18124,4,2,140274,140274,689,669,6627,6726.1248
0.75,2,1,25,1,225,124,38,10,531,1,4,1.9,5,1,6101,6,2,41878,41878,212,177,1892,1923.0802
1.5,1,2,38,3,533,221,87,22,1144,3,8,3.3,7,2,12342,4,4,78111,78111,414,397,4212,4202.9484
1,1,2,31,2,330,132,53,14,719,1,7,2.1,6,1,7892,7,3,52619,52619,298,258,2562,2767.3384
2.5,2,2,80,2,895,309,113,36,1881,1,17,5.9,6,2,20290,3,4,139799,139799,679,658,7392,6955.898
2,1,1,56,1,568,332,72,18,1507,2,14,4.2,5,2,17113,7,4,108529,108529,536,530,5648,4857.3426
0.5,2,1,12,2,136,65,22,5,396,2,3,1.1,6,2,3914,4,2,26023,26023,140,117,1325,1225.6628
2.5,2,1,82,3,752,372,136,30,1920,3,14,5.7,6,1,18059,7,3,131327,131327,707,614,6272,6378.0518
1.5,2,1,49,2,468,232,86,16,1141,1,9,3.7,6,1,12677,7,3,81155,81155,433,398,3998,3976.0754
3,2,2,106,3,1066,483,130,38,2292,3,20,7.3,5,1,21993,3,3,163747,163747,886,751,7523,8498.4186
1.75,1,1,54,1,580,219,64,23,1377,1,11,3.4,6,2,12694,6,4,94993,94993,541,414,5101,4813.3988
2,1,2,68,3,687,285,117,24,1441,1,11,3.7,5,1,15393,3,2,104954,104954,557,497,4817,5465.6186
1.5,1,1,46,2,406,252,77,16,1152,3,9,3,6,1,12205,4,3,83829,83829,395,390,3736,3555.401
2.5,1,1,89,1,812,364,88,37,1789,2,14,5.5,6,2,19822,3,2,142490,142490,753,602,7179,6719.6844
1.5,2,1,47,1,436,239,67,12,1097,3,8,3.9,7,1,11587,7,3,83089,83089,464,370,3973,3886.4174
2,1,1,57,3,541,263,105,28,1412,3,12,4.6,5,1,14852,3,3,105601,105601,609,481,5626,4959.8504
1.75,2,1,62,2,528,241,72,17,1392,2,12,3.8,5,1,14360,4,3,95402,95402,468,446,4223,4388.192
1.75,2,1,63,1,518,255,105,14,1293,3,12,3.2,6,2,13915,4,4,94457,94457,515,416,4108,4518.683
2,1,2,59,3,692,338,109,18,1526,2,12,4.4,7,2,14299,4,4,110265,110265,586,510,5783,5607.5198
2.5,1,2,72,2,873,334,105,25,1996,3,17,6.1,5,1,18930,7,2,137670,137670,687,672,7456,6875.986
1,2,1,29,3,335,155,51,15,790,1,6,2.1,6,1,7015,6,2,55591,55591,285,243,2924,2730.763
1.5,1,2,44,3,439,227,87,20,1151,2,9,3.8,7,1,12750,6,3,79957,79957,426,373,4389,3817.61
1.75,2,1,48,2,563,219,88,17,1262,3,10,4.4,7,2,14631,3,2,92727,92727,520,418,4701,4712.2462
2.5,2,2,63,3,787,408,119,33,1922,3,15,6.3,5,1,18905,3,4,138508,138508,747,627,5973,6657.841
1,2,2,28,1,337,124,53,9,772,1,7,2.3,6,1,8259,6,4,56227,56227,294,236,2798,2776.0518
2.5,2,1,65,1,762,326,114,35,1915,3,15,5.7,6,1,20785,5,2,137613,137613,764,672,6379,6609.297
2,1,2,51,1,637,289,72,20,1456,1,13,4.8,5,1,16890,7,4,111074,111074,605,525,4842,5374.818
1.75,1,1,59,1,621,292,64,18,1396,2,10,3.6,5,2,14618,7,4,92360,92360,533,461,4870,4991.8636
2.5,2,1,85,1,724,335,90,30,1957,1,13,5.1,5,2,19314,6,3,132640,132640,700,651,6998,6163.7828
3,2,1,83,3,859,507,126,28,2358,2,18,5.6,5,2,21262,7,3,158058,158058,827,803,7131,7367.1924
0.5,1,2,14,3,143,82,27,4,374,3,3,1,6,2,3508,4,2,27030,27030,152,130,1441,1308.7416
2,1,2,65,2,649,325,106,25,1416,3,12,4.8,7,2,14272,7,4,106193,106193,552,492,5259,5296.2944
0.75,1,1,26,2,208,114,30,7,561,1,4,1.7,7,2,5451,4,3,42416,42416,216,175,1998,1855.9902
2,1,2,59,2,525,305,93,24,1590,1,13,4.4,5,1,16974,3,3,111763,111763,603,473,5345,4859.6948
1,1,2,28,1,264,144,50,9,745,3,6,2.4,6,2,8110,5,4,56599,56599,273,236,2987,2369.622
0.75,1,2,20,1,233,113,39,7,527,1,5,1.7,6,2,6118,4,2,40310,40310,212,178,1795,1973.7436
1.5,2,2,52,1,495,207,73,19,1106,1,10,2.9,5,2,11783,7,4,82598,82598,409,401,4285,4000.7566
1.25,2,2,36,2,418,209,67,16,935,1,7,2.3,5,2,8935,4,3,65392,65392,351,299,3548,3373.727
0.75,1,2,26,3,243,119,36,7,549,2,5,1.9,6,2,5348,4,4,40418,40418,231,181,2045,2078.1496
2.5,2,1,70,3,655,357,89,25,1938,3,15,5.7,6,1,19518,5,2,136209,136209,691,662,5872,5861.2236
2,1,2,49,2,537,307,71,18,1542,3,12,4.1,6,1,16428,4,4,104331,104331,613,507,4628,4927.5656
2.5,1,1,90,2,844,419,99,29,1850,3,15,5.7,6,2,18049,6,4,130030,130030,653,591,7365,6576.6698
1.25,2,2,38,3,363,187,58,16,980,2,9,3.2,7,1,10172,5,4,68817,68817,341,288,3477,3114.4144
0.5,2,2,15,3,143,64,26,6,362,1,3,1,6,1,3643,3,3,26038,26038,130,124,1385,1234.1086
3,1,2,76,1,789,489,142,38,2380,1,15,7.4,6,2,22358,3,3,169178,169178,822,771,6965,7033.6316
3,1,1,106,1,801,431,160,35,2248,1,16,6.6,5,1,21414,4,4,168486,168486,895,706,8481,7295.3228
0.75,2,2,19,1,219,110,29,6,568,1,5,1.5,6,2,5869,6,2,40840,40840,219,173,1897,1913.9138
2.5,2,2,89,3,752,310,103,26,1842,3,16,5.6,7,2,19893,7,2,137148,137148,759,626,7171,6521.9586
0.75,1,2,25,2,233,126,29,7,591,3,5,1.8,6,1,5340,3,3,41939,41939,196,177,2126,1911.768
3,2,2,100,2,906,392,160,38,2240,1,17,7.2,5,1,23891,4,4,166512,166512,903,706,7901,7807.7582
2.5,1,2,67,1,893,396,89,30,1959,1,16,5,6,1,19159,3,3,134166,134166,748,652,5960,7114.9718
1,1,2,26,3,304,161,43,15,781,2,6,2.2,6,2,7937,5,2,52743,52743,298,264,2337,2633.4874
1.25,1,2,36,2,375,175,63,17,972,1,8,3,5,2,9418,5,3,65064,65064,337,303,3257,3146.3636
1.75,1,1,59,3,485,267,88,17,1257,3,9,3.2,7,2,14707,7,2,98599,98599,481,421,4229,4221.9814
0.5,1,1,17,3,133,74,28,7,367,3,3,1,5,2,3700,4,2,26654,26654,147,125,1491,1239.98
1.25,1,1,37,3,361,207,75,12,955,1,6,3.1,6,2,8962,7,3,65402,65402,336,298,3485,3083.8124
1.25,2,2,34,2,410,194,62,13,922,3,7,2.4,7,1,10183,4,2,68523,68523,383,328,3615,3458.4166
3,1,1,93,1,868,411,145,40,2331,2,20,6.1,5,1,22491,6,2,169421,169421,922,761,8825,7723.6182
2.5,2,2,88,3,760,349,101,28,1985,2,14,6.1,6,1,21194,3,4,134934,134934,725,659,6526,6450.5588
